,features,Importance,scen_feat,main_features,Affordance_Question,Affordance_Answer,scen_Question,scen_Answer
172,Relationship_1:Q5_feat2,0.3421493212669681,Relationship_1,Q5_feat2,";""> What level of accuracy do you expect any of the device(s) to achieve for executing this task?",The device(s) can make errors sometimes  ,Scenario relation,alone
252,Relationship_3:Q11_feat2,0.3346167557932265,Relationship_3,Q11_feat2,Which of the following design features would help you develop an intuition before you decide how to complete this task on any of the  device(s)?,"Icons, buttons and other tools should be designed in such a way that I can easily understand their purpose and how to use them",Scenario relation,weak ties
257,Relationship_3:Q3_feat2,0.3301616031027791,Relationship_3,Q3_feat2,Which aspects of any of the device(s) would make it easier for you to use them for this task?,The device(s) should provide few and simple steps to complete the task.,Scenario relation,weak ties
428,Relationship_2:Q1_feat4,0.3221820010055304,Relationship_2,Q1_feat4,Which of the following type of interactions would you like to use to perform this task?,Text-based interaction using physical keyboard ,Scenario relation,strong ties
391,Relationship_2:Q5_feat3,0.3221820010055304,Relationship_2,Q5_feat3,What level of accuracy do you expect any of the device(s) to achieve for executing this task?,"The device(s) can make some errors, but it should try to correct itself by learning from my previous actions or more interactions with me.  ",Scenario relation,strong ties
221,Relationship_1:Q3_feat6,0.3221820010055304,Relationship_1,Q3_feat6,Which aspects of any of the device(s) would make it easier for you to use them for this task?,Ease of use does not hold any relevance for me with respect to this task  ,Scenario relation,alone
216,Relationship_1:Q2_feat2,0.3221820010055304,Relationship_1,Q2_feat2,"How would you like to multitask (i.e., use/view other applications) on any device of your choice while executing this task?",Use/view another application through voice-based input ,Scenario relation,alone
220,Relationship_1:Q10_feat6,0.3221820010055304,Relationship_1,Q10_feat6,How would you expect any of your  device(s)  to provide feedback or respond to your actions as you perform this task?,"As long as feedback is unambiguous and easy to follow, mode of feedback does not matter to me.   ",Scenario relation,alone
194,Relationship_1:Q2_feat1,0.31646153846153857,Relationship_1,Q2_feat1,"How would you like to multitask (i.e., use/view other applications) on any device of your choice while executing this task?",Use/view another application through touch-based input   ,Scenario relation,alone
364,Relationship_2:Q11_feat2,0.2781009839833368,Relationship_2,Q11_feat2,Which of the following design features would help you develop an intuition before you decide how to complete this task on any of the  device(s)?,"Icons, buttons and other tools should be designed in such a way that I can easily understand their purpose and how to use them",Scenario relation,strong ties
152,Relationship_1:Q11_feat1,0.2717760180995476,Relationship_1,Q11_feat1,Which of the following design features would help you develop an intuition before you decide how to complete this task on any of the  device(s)?,"Presentation of information is in an optimized and adaptive manner so as to reduce the cognitive burden on me (e.g., by changing the layout of the menu according to how often menu items are used )  ",Scenario relation,alone
153,Relationship_1:Q5_feat1,0.2694264968957173,Relationship_1,Q5_feat1,What level of accuracy do you expect any of the device(s) to achieve for executing this task?,It should be able to execute the task without any errors   ,Scenario relation,alone
314,Relationship_3:Q9_feat1,0.2674825174825172,Relationship_3,Q9_feat1,Which of the following do you expect to have in any of your device(s) to help you understand the features as you use them to perform this task?,A tooltip that explains the functionality of a widget on the device  ,Scenario relation,weak ties
286,Relationship_3:Q10_feat1,0.2674825174825172,Relationship_3,Q10_feat1,How would you expect any of your  device(s)  to provide feedback or respond to your actions as you perform this task?,"Through lights, vibrations  ",Scenario relation,weak ties
531,location_2:Q10_feat4,0.2610196078431372,location_2,Q10_feat4,How would you expect any of your  device(s)  to provide feedback or respond to your actions as you perform this task?,Through notifications/reminders on other synced/connected device  ,Scenario location,"Semi private places (resturants, coffee shop etc)"
325,Relationship_3:Q12_feat2,0.2610196078431372,Relationship_3,Q12_feat2,Which of these maintenance features affect your decision to use any of the device(s) to perform this task?,Need and effect of any software updates while/before performing the task  ,Scenario relation,weak ties
210,Relationship_1:Q6_feat3,0.2553242835595778,Relationship_1,Q6_feat3,When would you desire to have an option of providing or changing any task related information on any of your device(s) while performing this task?,Device(s) should give me option of providing or changing any information through the entire execution of the task.  ,Scenario relation,alone
490,location_2:Q6_feat2,0.2420555914673562,location_2,Q6_feat2,When would you desire to have an option of providing or changing any task related information on any of your device(s) while performing this task?,Device(s) should prompt me for providing more information when instructions are unclear or missing.  ,Scenario location,"Semi private places (resturants, coffee shop etc)"
81,location_1:Q13_feat1,0.23865350335938565,location_1,Q13_feat1,Which of the following would you like to be able to additionally connect/download to/on your device(s) to execute the task? ,"Physical hardware (e.g., keyboard, screen, headphones, speakers, storage space)  ",Scenario location,Home
310,Relationship_3:Q3_feat1,0.23865350335938565,Relationship_3,Q3_feat1,Which aspects of any of the device(s) would make it easier for you to use them for this task?,It should be easy to find and understand the relevant features of the device(s) to complete the given task.  ,Scenario relation,weak ties
552,location_2:Q2_feat2,0.22809954751131215,location_2,Q2_feat2,"How would you like to multitask (i.e., use/view other applications) on any device of your choice while executing this task?",Use/view another application through voice-based input ,Scenario location,"Semi private places (resturants, coffee shop etc)"
503,location_2:Q5_feat3,0.22809954751131215,location_2,Q5_feat3,What level of accuracy do you expect any of the device(s) to achieve for executing this task?,"The device(s) can make some errors, but it should try to correct itself by learning from my previous actions or more interactions with me.  ",Scenario location,"Semi private places (resturants, coffee shop etc)"
442,Relationship_2:Q5_feat6,0.2262443438914028,Relationship_2,Q5_feat6,What level of accuracy do you expect any of the device(s) to achieve for executing this task?,Level of accuracy does not matter to me while performing this task  ,Scenario relation,strong ties
366,Relationship_2:Q9_feat3,0.22201138519924146,Relationship_2,Q9_feat3,Which of the following do you expect to have in any of your device(s) to help you understand the features as you use them to perform this task?,A graphic icon that conveys the meaning of a widget on the device   ,Scenario relation,strong ties
362,Relationship_2:Q10_feat3,0.22201138519924146,Relationship_2,Q10_feat3,How would you expect any of your  device(s)  to provide feedback or respond to your actions as you perform this task?,Through text notifications/responses on screen of any of the devices,Scenario relation,strong ties
330,Relationship_3:Q5_feat6,0.1882466063348417,Relationship_3,Q5_feat6,What level of accuracy do you expect any of the device(s) to achieve for executing this task?,Level of accuracy does not matter to me while performing this task  ,Scenario relation,weak ties
313,Relationship_3:Q13_feat2,0.16975395927601822,Relationship_3,Q13_feat2,Which of the following would you like to be able to additionally connect/download to/on your device(s) to execute the task? ,"Software application (e.g, apps on your cellphone to visualize task related information from activity trackers, plugins)  ",Scenario relation,weak ties
546,location_2:Q6_feat3,0.16239470936303524,location_2,Q6_feat3,When would you desire to have an option of providing or changing any task related information on any of your device(s) while performing this task?,Device(s) should give me option of providing or changing any information through the entire execution of the task.  ,Scenario location,"Semi private places (resturants, coffee shop etc)"
105,location_1:Q11_feat5,0.16137039431157096,location_1,Q11_feat5,Which of the following design features would help you develop an intuition before you decide how to complete this task on any of the  device(s)?,Design components in a device to help me develop an intuition of how to perform this task does not matter to me  ,Scenario location,Home
508,location_2:Q5_feat2,0.16137039431157096,location_2,Q5_feat2,";""> What level of accuracy do you expect any of the device(s) to achieve for executing this task?",The device(s) can make errors sometimes  ,Scenario location,"Semi private places (resturants, coffee shop etc)"
110,location_1:Q9_feat6,0.16137039431157096,location_1,Q9_feat6,Which of the following do you expect to have in any of your device(s) to help you understand the features as you use them to perform this task?,The level of assistance provided by a  device to help me understand its features while I am executing this task does not matter. ,Scenario location,Home
480,location_2:Q3_feat4,0.16137039431157096,location_2,Q3_feat4,Which aspects of any of the device(s) would make it easier for you to use them for this task?,The device(s) should be able to provide any task related information as an audio response. ,Scenario location,"Semi private places (resturants, coffee shop etc)"
140,Relationship_1:Q11_feat2,0.14367420814479606,Relationship_1,Q11_feat2,Which of the following design features would help you develop an intuition before you decide how to complete this task on any of the  device(s)?,"Icons, buttons and other tools should be designed in such a way that I can easily understand their purpose and how to use them",Scenario relation,alone
142,Relationship_1:Q9_feat3,0.11972850678733035,Relationship_1,Q9_feat3,Which of the following do you expect to have in any of your device(s) to help you understand the features as you use them to perform this task?,A graphic icon that conveys the meaning of a widget on the device   ,Scenario relation,alone
445,Relationship_2:Q3_feat6,0.11404977375565607,Relationship_2,Q3_feat6,Which aspects of any of the device(s) would make it easier for you to use them for this task?,Ease of use does not hold any relevance for me with respect to this task  ,Scenario relation,strong ties
443,Relationship_2:Q1_feat7,0.11404977375565607,Relationship_2,Q1_feat7,Which of the following type of interactions would you like to use to perform this task?,The input modality does not matter to me  ,Scenario relation,strong ties
669,location_3:Q3_feat6,0.11404977375565607,location_3,Q3_feat6,Which aspects of any of the device(s) would make it easier for you to use them for this task?,Ease of use does not hold any relevance for me with respect to this task  ,Scenario location,"Public (park, street etc)"
260,Relationship_3:Q8_feat2,0.11027729434969256,Relationship_3,Q8_feat2,What sort of personalization or customizability do you expect to have from any your device(s) while performing this task?,"Customizability of features based on current context and past interactions (e.g., sorting notifications by relevance)   ",Scenario relation,weak ties
545,location_2:Q2_feat3,0.08939747558942612,location_2,Q2_feat3,"How would you like to multitask (i.e., use/view other applications) on any device of your choice while executing this task?",The modality of input (text- or voice-based) does not matter as long as I am able to use another application  ,Scenario location,"Semi private places (resturants, coffee shop etc)"
308,Relationship_3:Q7_feat2,0.08552512502976893,Relationship_3,Q7_feat2,Which of the following features would help you in developing trust on any of your device(s) to be able to perform this task on it ? ,"To be able to control where my personal information is stored (e.g., solely on the device(s))",Scenario relation,weak ties
104,location_1:Q2_feat2,0.08510809451985922,location_1,Q2_feat2,"How would you like to multitask (i.e., use/view other applications) on any device of your choice while executing this task?",Use/view another application through voice-based input ,Scenario location,Home
100,location_1:Q1_feat3,0.08254040077569477,location_1,Q1_feat3,Which of the following type of interactions would you like to use to perform this task?,Text-based interaction with a digital pen/Stylus  ,Scenario location,Home
334,Relationship_3:Q9_feat6,0.08119735468151762,Relationship_3,Q9_feat6,Which of the following do you expect to have in any of your device(s) to help you understand the features as you use them to perform this task?,The level of assistance provided by a  device to help me understand its features while I am executing this task does not matter. ,Scenario relation,weak ties
307,Relationship_3:Q10_feat4,0.08119735468151762,Relationship_3,Q10_feat4,How would you expect any of your  device(s)  to provide feedback or respond to your actions as you perform this task?,Through notifications/reminders on other synced/connected device  ,Scenario relation,weak ties
555,location_2:Q1_feat7,0.08068519715578548,location_2,Q1_feat7,Which of the following type of interactions would you like to use to perform this task?,The input modality does not matter to me  ,Scenario location,"Semi private places (resturants, coffee shop etc)"
558,location_2:Q9_feat6,0.08068519715578548,location_2,Q9_feat6,Which of the following do you expect to have in any of your device(s) to help you understand the features as you use them to perform this task?,The level of assistance provided by a  device to help me understand its features while I am executing this task does not matter. ,Scenario location,"Semi private places (resturants, coffee shop etc)"
557,location_2:Q3_feat6,0.08068519715578548,location_2,Q3_feat6,Which aspects of any of the device(s) would make it easier for you to use them for this task?,Ease of use does not hold any relevance for me with respect to this task  ,Scenario location,"Semi private places (resturants, coffee shop etc)"
161,Relationship_1:Q3_feat3,0.0681873028931853,Relationship_1,Q3_feat3,Which aspects of any of the device(s) would make it easier for you to use them for this task?,"The device(s) should be able to display any task related information (e.g, response) on a screen  ",Scenario relation,alone
272,Relationship_3:Q4_feat1,0.0451113818308389,Relationship_3,Q4_feat1,What aspects of mobility do you expect to have for performing this task? ,Being able to move around while performing the task   ,Scenario relation,weak ties
197,Relationship_1:Q7_feat3,0.03990950226244331,Relationship_1,Q7_feat3,Which of the following features would help you in developing trust on any of your device(s) to be able to perform this task on it ? ,I should be able to control how device executes a task  ,Scenario relation,alone
321,Relationship_3:Q2_feat3,0.03805429864253393,Relationship_3,Q2_feat3,"How would you like to multitask (i.e., use/view other applications) on any device of your choice while executing this task?",The modality of input (text- or voice-based) does not matter as long as I am able to use another application  ,Scenario relation,weak ties
101,location_1:Q12_feat2,0.03805429864253393,location_1,Q12_feat2,Which of these maintenance features affect your decision to use any of the device(s) to perform this task?,Need and effect of any software updates while/before performing the task  ,Scenario location,Home
368,Relationship_2:Q3_feat4,0.03192760180995473,Relationship_2,Q3_feat4,Which aspects of any of the device(s) would make it easier for you to use them for this task?,The device(s) should be able to provide any task related information as an audio response. ,Scenario relation,strong ties
548,location_2:Q1_feat3,0.02536953242835601,location_2,Q1_feat3,Which of the following type of interactions would you like to use to perform this task?,Text-based interaction with a digital pen/Stylus  ,Scenario location,"Semi private places (resturants, coffee shop etc)"
151,Relationship_1:Q2_feat5,0.02400226244343893,Relationship_1,Q2_feat5,"How would you like to multitask (i.e., use/view other applications) on any device of your choice while executing this task?",I would not like to multitask while performing this tas,Scenario relation,alone
311,Relationship_3:Q7_feat1,0.023945701357466084,Relationship_3,Q7_feat1,Which of the following features would help you in developing trust on any of your device(s) to be able to perform this task on it ? ,To be able to define who has access to my information  ,Scenario relation,weak ties
273,Relationship_3:Q3_feat3,0.021058127392968987,Relationship_3,Q3_feat3,Which aspects of any of the device(s) would make it easier for you to use them for this task?,"The device(s) should be able to display any task related information (e.g, response) on a screen  ",Scenario relation,weak ties
141,Relationship_1:Q7_feat5,0.020669975186104358,Relationship_1,Q7_feat5,Which of the following features would help you in developing trust on any of your device(s) to be able to perform this task on it ? ,Building trust is not essential for me while performing this task on any device  ,Scenario relation,alone
196,Relationship_1:Q7_feat2,0.017139484556364368,Relationship_1,Q7_feat2,Which of the following features would help you in developing trust on any of your device(s) to be able to perform this task on it ? ,"To be able to control where my personal information is stored (e.g., solely on the device(s))",Scenario relation,alone
397,Relationship_2:Q8_feat5,0.017139484556364368,Relationship_2,Q8_feat5,What sort of personalization or customizability do you expect to have from any your device(s) while performing this task?,Personalization or customizability  is not essential for me performing this task on any device,Scenario relation,strong ties
540,location_2:Q1_feat4,0.015963800904977368,location_2,Q1_feat4,Which of the following type of interactions would you like to use to perform this task?,Text-based interaction using physical keyboard ,Scenario location,"Semi private places (resturants, coffee shop etc)"
269,Relationship_3:Q1_feat5,0.014575459142933275,Relationship_3,Q1_feat5,Which of the following type of interactions would you like to use to perform this task?,Text-based interaction using virtual/digital keyboard on a screen ,Scenario relation,weak ties
381,Relationship_2:Q1_feat5,0.014575459142933275,Relationship_2,Q1_feat5,Which of the following type of interactions would you like to use to perform this task?,Text-based interaction using virtual/digital keyboard on a screen ,Scenario relation,strong ties
369,Relationship_2:Q3_feat2,0.013522373051784886,Relationship_2,Q3_feat2,Which aspects of any of the device(s) would make it easier for you to use them for this task?,The device(s) should provide few and simple steps to complete the task.,Scenario relation,strong ties
372,Relationship_2:Q8_feat2,0.013522373051784886,Relationship_2,Q8_feat2,What sort of personalization or customizability do you expect to have from any your device(s) while performing this task?,"Customizability of features based on current context and past interactions (e.g., sorting notifications by relevance)   ",Scenario relation,strong ties
663,location_3:Q10_feat7,0.012684766214178005,location_3,Q10_feat7,How would you expect any of your  device(s)  to provide feedback or respond to your actions as you perform this task?,The way in which a device provides feedback or responds to my actions does not matter to me  for this task,Scenario location,"Public (park, street etc)"
429,Relationship_2:Q5_feat4,0.012684766214178005,Relationship_2,Q5_feat4,What level of accuracy do you expect any of the device(s) to achieve for executing this task?,"The device(s) can make some errors only when multitasking (e.g., while listening to music on voice-assistant it might not completely understand another command) ",Scenario relation,strong ties
670,location_3:Q9_feat6,0.012684766214178005,location_3,Q9_feat6,Which of the following do you expect to have in any of your device(s) to help you understand the features as you use them to perform this task?,The level of assistance provided by a  device to help me understand its features while I am executing this task does not matter. ,Scenario location,"Public (park, street etc)"
583,location_3:Q11_feat3,0.012684766214178005,location_3,Q11_feat3,Which of the following design features would help you develop an intuition before you decide how to complete this task on any of the  device(s)?,"In case of no screen, the device(s) should provide me needed information as voice-based instructions",Scenario location,"Public (park, street etc)"
108,location_1:Q10_feat6,0.007981900452488684,location_1,Q10_feat6,How would you expect any of your  device(s)  to provide feedback or respond to your actions as you perform this task?,"As long as feedback is unambiguous and easy to follow, mode of feedback does not matter to me.   ",Scenario location,Home
665,location_3:Q11_feat5,0.007981900452488684,location_3,Q11_feat5,Which of the following design features would help you develop an intuition before you decide how to complete this task on any of the  device(s)?,Design components in a device to help me develop an intuition of how to perform this task does not matter to me  ,Scenario location,"Public (park, street etc)"
551,location_2:Q10_feat7,0.007981900452488684,location_2,Q10_feat7,How would you expect any of your  device(s)  to provide feedback or respond to your actions as you perform this task?,The way in which a device provides feedback or responds to my actions does not matter to me  for this task,Scenario location,"Semi private places (resturants, coffee shop etc)"
441,Relationship_2:Q11_feat5,0.007981900452488684,Relationship_2,Q11_feat5,Which of the following design features would help you develop an intuition before you decide how to complete this task on any of the  device(s)?,Design components in a device to help me develop an intuition of how to perform this task does not matter to me  ,Scenario relation,strong ties
174,Relationship_1:Q10_feat1,0.004981684981684982,Relationship_1,Q10_feat1,How would you expect any of your  device(s)  to provide feedback or respond to your actions as you perform this task?,"Through lights, vibrations  ",Scenario relation,alone
614,location_3:Q4_feat3,0.004981684981684982,location_3,Q4_feat3,What aspects of mobility do you expect to have for performing this task?,Mobility of the device does not matter to me in this task,Scenario location,"Public (park, street etc)"
259,Relationship_3:Q1_feat2,0.003159193747429031,Relationship_3,Q1_feat2,Which of the following type of interactions would you like to use to perform this task?,"Touch-based interaction (e.g, through scrolling, tapping)  ",Scenario relation,weak ties
208,Relationship_1:Q9_feat2,0.002106129164952736,Relationship_1,Q9_feat2,Which of the following do you expect to have in any of your device(s) to help you understand the features as you use them to perform this task?,An interactive help/search menu that can answer my questions about the features of the device as I use them   ,Scenario relation,alone
351,Relationship_2:Q10_feat2,0.002106129164952736,Relationship_2,Q10_feat2,How would you expect any of your  device(s)  to provide feedback or respond to your actions as you perform this task?,Through audio/voice based notifications/responses   ,Scenario relation,strong ties
320,Relationship_3:Q9_feat2,0.0019117647058823413,Relationship_3,Q9_feat2,Which of the following do you expect to have in any of your device(s) to help you understand the features as you use them to perform this task?,An interactive help/search menu that can answer my questions about the features of the device as I use them   ,Scenario relation,weak ties
315,Relationship_3:Q12_feat1,0.0019117647058823413,Relationship_3,Q12_feat1,Which of these maintenance features affect your decision to use any of the device(s) to perform this task?</,Amount of battery life and impact of performing the task on battery life   ,Scenario relation,weak ties
550,location_2:Q8_feat1,0.0009558823529411707,location_2,Q8_feat1,What sort of personalization or customizability do you expect to have from any your device(s) while performing this task?,Device(s) should be able to communicate with me through informal/human-like responses or notifications  ,Scenario location,"Semi private places (resturants, coffee shop etc)"
107,location_1:Q1_feat7,0.000526532291238184,location_1,Q1_feat7,Which of the following type of interactions would you like to use to perform this task?,The input modality does not matter to me  ,Scenario location,Home
327,Relationship_3:Q10_feat7,0.000526532291238184,Relationship_3,Q10_feat7,How would you expect any of your  device(s)  to provide feedback or respond to your actions as you perform this task?,The way in which a device provides feedback or responds to my actions does not matter to me  for this task,Scenario relation,weak ties
329,Relationship_3:Q11_feat5,0.000526532291238184,Relationship_3,Q11_feat5,Which of the following design features would help you develop an intuition before you decide how to complete this task on any of the  device(s)?,Design components in a device to help me develop an intuition of how to perform this task does not matter to me  ,Scenario relation,weak ties
306,Relationship_3:Q2_feat1,8.379420144126256e-05,Relationship_3,Q2_feat1,"How would you like to multitask (i.e., use/view other applications) on any device of your choice while executing this task?",Use/view another application through touch-based input   ,Scenario relation,weak ties
202,Relationship_1:Q9_feat1,2.1433674684450225e-05,Relationship_1,Q9_feat1,Which of the following do you expect to have in any of your device(s) to help you understand the features as you use them to perform this task?,A tooltip that explains the functionality of a widget on the device  ,Scenario relation,alone
409,Relationship_2:Smart_Speaker_Q5_feat6,-1.0,Relationship_2,Smart_Speaker_Q5_feat6,What level of accuracy does your Smart_Speaker provide when executing the task,Level of  accuracy does not matter to me while using this device for this task or is not provided by the device  ,Scenario relation,strong ties
408,Relationship_2:Smart_Speaker_Q9_feat1,-1.0,Relationship_2,Smart_Speaker_Q9_feat1,How does your Smart_Speaker help you understand the features that you use to perform this task,Through a tooltip that explains the functionality of a widget on the device.,Scenario relation,strong ties
407,Relationship_2:Smart_Speaker_Q9_feat6,-1.0,Relationship_2,Smart_Speaker_Q9_feat6,How does your Smart_Speaker help you understand the features that you use to perform this task?  ,The assistance provided by the device to understand its features does not matter as I  use it for this task or is not provided by the device  ,Scenario relation,strong ties
406,Relationship_2:Smart_Speaker_Q7_feat1,-1.0,Relationship_2,Smart_Speaker_Q7_feat1,Which of the following features help you in reaching the desired level of trust to perform this task on Smart_Speaker?,It enables me to define who has access to my information,Scenario relation,strong ties
185,Relationship_1:Smart_Speaker_Q5_feat6,-1.0,Relationship_1,Smart_Speaker_Q5_feat6,What level of accuracy does your Smart_Speaker provide when executing the task,Level of  accuracy does not matter to me while using this device for this task or is not provided by the device  ,Scenario relation,alone
405,Relationship_2:Smart_Speaker_Q10_feat1,-1.0,Relationship_2,Smart_Speaker_Q10_feat1,How does Smart_Speaker provide feedback or respond to your actions as you execute the task,"Through lights, vibrations   ",Scenario relation,strong ties
95,location_1:Smart_Speaker_Q10_feat7,-1.0,location_1,Smart_Speaker_Q10_feat7,How does Smart_Speaker provide feedback or respond to your actions as you execute the task?,The way in which this device provides feedback or responds to my actions does not affect the way I use it  for this task or is not provided by the device  ,Scenario location,Home
410,Relationship_2:Smart_Speaker_Q2_feat1,-1.0,Relationship_2,Smart_Speaker_Q2_feat1,"How do you multitask (i.e.,use other functionalities) on Smart_Speaker while executing this task?",I use/view another application using touch-based input,Scenario relation,strong ties
402,Relationship_2:Smart_Speaker_Q12_feat3,-1.0,Relationship_2,Smart_Speaker_Q12_feat3,Which of these maintenance features in Smart_Speaker affect you as you perform this task on it,Ease of recovery of data and task related information in case of any hardware/software malfunction. ,Scenario relation,strong ties
468,location_2:Smart_Speaker_Q8_feat5,-1.0,location_2,Smart_Speaker_Q8_feat5,What level of personalized communication does your Smart_Speaker provide while performing this task?,Personalization is not essential to me in using this device to perform this task or is not provided by the device  ,Scenario location,"Semi private places (resturants, coffee shop etc)"
401,Relationship_2:Smart_Speaker_Q13_feat1,-1.0,Relationship_2,Smart_Speaker_Q13_feat1,Which of the additional artifacts do you connect/download on your Smart_Speaker to execute the task,"Physical hardware (e.g., keyboard, screen, headphones, speakers)  ",Scenario relation,strong ties
404,Relationship_2:Smart_Speaker_Q10_feat3,-1.0,Relationship_2,Smart_Speaker_Q10_feat3,How does Smart_Speaker provide feedback or respond to your actions as you execute the task?,Through text notifications/responses on screen of the device   ,Scenario relation,strong ties
72,location_1:Smart_Speaker_Q9_feat1,-1.0,location_1,Smart_Speaker_Q9_feat1,How does your Smart_Speaker help you understand the features that you use to perform this task,Through a tooltip that explains the functionality of a widget on the device.,Scenario location,Home
411,Relationship_2:Smart_Speaker_Q1_feat7,-1.0,Relationship_2,Smart_Speaker_Q1_feat7,Which of the following type of interactions do you use while executing a command on Smart_Speaker?,The input modality does not matter to me or is not provided by the device  ,Scenario relation,strong ties
79,location_1:Smart_Speaker_Q1_feat5,-1.0,location_1,Smart_Speaker_Q1_feat5,Which of the following type of interactions do you use while executing a command on Smart_Speaker,Text-based interaction using virtual/digital keyboard on a screen  ,Scenario location,Home
639,location_3:Smart_Speaker_Q1_feat5,-1.0,location_3,Smart_Speaker_Q1_feat5,Which of the following type of interactions do you use while executing a command on Smart_Speaker,Text-based interaction using virtual/digital keyboard on a screen  ,Scenario location,"Public (park, street etc)"
69,location_1:Smart_Speaker_Q10_feat1,-1.0,location_1,Smart_Speaker_Q10_feat1,How does Smart_Speaker provide feedback or respond to your actions as you execute the task,"Through lights, vibrations   ",Scenario location,Home
412,Relationship_2:Smart_Speaker_Q1_feat4,-1.0,Relationship_2,Smart_Speaker_Q1_feat4,Which of the following type of interactions do you use while executing a command on Smart_Speaker?,Text-based interaction using physical keyboard  ,Scenario relation,strong ties
66,location_1:Smart_Speaker_Q12_feat3,-1.0,location_1,Smart_Speaker_Q12_feat3,Which of these maintenance features in Smart_Speaker affect you as you perform this task on it,Ease of recovery of data and task related information in case of any hardware/software malfunction. ,Scenario location,Home
65,location_1:Smart_Speaker_Q13_feat1,-1.0,location_1,Smart_Speaker_Q13_feat1,Which of the additional artifacts do you connect/download on your Smart_Speaker to execute the task,"Physical hardware (e.g., keyboard, screen, headphones, speakers)  ",Scenario location,Home
413,Relationship_2:Smart_Speaker_Q1_feat3,-1.0,Relationship_2,Smart_Speaker_Q1_feat3,Which of the following type of interactions do you use while executing a command on Smart_Speaker,Text-based interaction with a digital pen/Stylus  ,Scenario relation,strong ties
543,location_2:Smart_Speaker_Q10_feat7,-1.0,location_2,Smart_Speaker_Q10_feat7,How does Smart_Speaker provide feedback or respond to your actions as you execute the task?,The way in which this device provides feedback or responds to my actions does not affect the way I use it  for this task or is not provided by the device  ,Scenario location,"Semi private places (resturants, coffee shop etc)"
415,Relationship_2:Smart_Speaker_Q1_feat5,-1.0,Relationship_2,Smart_Speaker_Q1_feat5,Which of the following type of interactions do you use while executing a command on Smart_Speaker,Text-based interaction using virtual/digital keyboard on a screen  ,Scenario relation,strong ties
579,location_3:Smart_Speaker_Q8_feat1,-1.0,location_3,Smart_Speaker_Q8_feat1,What level of personalized communication does your Smart_Speaker provide while performing this task?,The device communicates with me through informal/human-like responses or notifications,Scenario location,"Public (park, street etc)"
431,Relationship_2:Smart_Speaker_Q10_feat7,-1.0,Relationship_2,Smart_Speaker_Q10_feat7,How does Smart_Speaker provide feedback or respond to your actions as you execute the task?,The way in which this device provides feedback or responds to my actions does not affect the way I use it  for this task or is not provided by the device  ,Scenario relation,strong ties
447,Relationship_2:Smart_Speaker_Q10_feat6,-1.0,Relationship_2,Smart_Speaker_Q10_feat6,How does Smart_Speaker provide feedback or respond to your actions as you execute the task?,"As the feedback provided by my device is unambiguous and easy to follow, mode of feedback does not matter to me. ",Scenario relation,strong ties
559,location_2:Smart_Speaker_Q10_feat6,-1.0,location_2,Smart_Speaker_Q10_feat6,How does Smart_Speaker provide feedback or respond to your actions as you execute the task?,"As the feedback provided by my device is unambiguous and easy to follow, mode of feedback does not matter to me. ",Scenario location,"Semi private places (resturants, coffee shop etc)"
223,Relationship_1:Smart_Speaker_Q10_feat6,-1.0,Relationship_1,Smart_Speaker_Q10_feat6,How does Smart_Speaker provide feedback or respond to your actions as you execute the task?,"As the feedback provided by my device is unambiguous and easy to follow, mode of feedback does not matter to me. ",Scenario relation,alone
640,location_3:Smart_Speaker_Q3_feat1,-1.0,location_3,Smart_Speaker_Q3_feat1,Which  aspects of Smart_Speaker makes it easy for you to use it for this task?,It is easy to find and understand the relevant features of the device to complete this task.,Scenario location,"Public (park, street etc)"
394,Relationship_2:Smart_Speaker_Q12_feat2,-1.0,Relationship_2,Smart_Speaker_Q12_feat2,Which of these maintenance features in Smart_Speaker affect you as you perform this task on it,Need of updating any software while/before performing the task  ,Scenario relation,strong ties
207,Relationship_1:Smart_Speaker_Q10_feat7,-1.0,Relationship_1,Smart_Speaker_Q10_feat7,How does Smart_Speaker provide feedback or respond to your actions as you execute the task?,The way in which this device provides feedback or responds to my actions does not affect the way I use it  for this task or is not provided by the device  ,Scenario relation,alone
523,location_2:Smart_Speaker_Q1_feat7,-1.0,location_2,Smart_Speaker_Q1_feat7,Which of the following type of interactions do you use while executing a command on Smart_Speaker?,The input modality does not matter to me or is not provided by the device  ,Scenario location,"Semi private places (resturants, coffee shop etc)"
598,location_3:Smart_Speaker_Q11_feat1,-1.0,location_3,Smart_Speaker_Q11_feat1,Which of the following design components on your Smart_Speaker help you to develop an intuition before you decide how to complete this task?,"Information is presented in an optimized and adaptive manner so as to reduce the cognitive burden on me (e.g., by changing the layout of the menu according to how often menu items are used)    ",Scenario location,"Public (park, street etc)"
515,location_2:Smart_Speaker_Q6_feat4,-1.0,location_2,Smart_Speaker_Q6_feat4,When does your Smart_Speaker give you an option of providing or changing any task related information to perform this task?,Having such options from the device while performing are not essential to me while using this device or is not provided by the device.  ,Scenario location,"Semi private places (resturants, coffee shop etc)"
171,Relationship_1:Smart_Speaker_Q11_feat5,-1.0,Relationship_1,Smart_Speaker_Q11_feat5,Which of the following design components on your Smart_Speaker help you to develop an intuition before you decide how to complete this task,I do not need the device to help me in deciding the best way to perform a task or is not provided by the device  ,Scenario relation,alone
