,features,Importance,scen_feat,main_features,Affordance_Question,Affordance_Answer,scen_Question,scen_Answer
325,location_2:Q1_feat3,1.1464396284829723,location_2,Q1_feat3,Which of the following type of interactions would you like to use to perform this task?,Text-based interaction with a digital pen/Stylus  ,Scenario location,"Semi private places (resturants, coffee shop etc)"
38,location_3:Q11_feat1,1.0536590791759073,location_3,Q11_feat1,Which of the following design features would help you develop an intuition before you decide how to complete this task on any of the  device(s)?,"Presentation of information is in an optimized and adaptive manner so as to reduce the cognitive burden on me (e.g., by changing the layout of the menu according to how often menu items are used )  ",Scenario location,"Public (park, street etc)"
425,Relationship_2:Q13_feat4,1.0496834406277138,Relationship_2,Q13_feat4,Which of the following would you like to be able to additionally connect/download to/on your device(s) to execute the task? ,The ability to connect/download an additional things does not matter to me  for this task.,Scenario relation,strong ties
202,Relationship_1:Q5_feat2,1.0155664096302135,Relationship_1,Q5_feat2,";""> What level of accuracy do you expect any of the device(s) to achieve for executing this task?",The device(s) can make errors sometimes  ,Scenario relation,alone
665,location_1:Q5_feat4,0.9775222369649614,location_1,Q5_feat4,What level of accuracy do you expect any of the device(s) to achieve for executing this task?,"The device(s) can make some errors only when multitasking (e.g., while listening to music on voice-assistant it might not completely understand another command) ",Scenario location,Home
170,Relationship_1:Q10_feat1,0.9744622995396991,Relationship_1,Q10_feat1,How would you expect any of your  device(s)  to provide feedback or respond to your actions as you perform this task?,"Through lights, vibrations  ",Scenario relation,alone
213,Relationship_1:Q1_feat3,0.9646712486164069,Relationship_1,Q1_feat3,Which of the following type of interactions would you like to use to perform this task?,Text-based interaction with a digital pen/Stylus  ,Scenario relation,alone
559,Relationship_3:Q1_feat7,0.9554099151622368,Relationship_3,Q1_feat7,Which of the following type of interactions would you like to use to perform this task?,The input modality does not matter to me  ,Scenario relation,weak ties
83,location_3:Q10_feat7,0.9554099151622368,location_3,Q10_feat7,How would you expect any of your  device(s)  to provide feedback or respond to your actions as you perform this task?,The way in which a device provides feedback or responds to my actions does not matter to me  for this task,Scenario location,"Public (park, street etc)"
646,location_1:Q5_feat6,0.9554099151622368,location_1,Q5_feat6,What level of accuracy do you expect any of the device(s) to achieve for executing this task?,Level of accuracy does not matter to me while performing this task  ,Scenario location,Home
104,location_3:Q11_feat5,0.9290997100594622,location_3,Q11_feat5,Which of the following design features would help you develop an intuition before you decide how to complete this task on any of the  device(s)?,Design components in a device to help me develop an intuition of how to perform this task does not matter to me  ,Scenario location,"Public (park, street etc)"
510,Relationship_3:Q12_feat1,0.9069736995675458,Relationship_3,Q12_feat1,Which of these maintenance features affect your decision to use any of the device(s) to perform this task?</,Amount of battery life and impact of performing the task on battery life   ,Scenario relation,weak ties
492,Relationship_3:Q7_feat2,0.9018683188880348,Relationship_3,Q7_feat2,Which of the following features would help you in developing trust on any of your device(s) to be able to perform this task on it ? ,"To be able to control where my personal information is stored (e.g., solely on the device(s))",Scenario relation,weak ties
107,location_3:Q8_feat5,0.8396221511546591,location_3,Q8_feat5,What sort of personalization or customizability do you expect to have from any your device(s) while performing this task?,Personalization or customizability  is not essential for me performing this task on any device,Scenario location,"Public (park, street etc)"
669,location_1:Q2_feat2,0.8187937163169363,location_1,Q2_feat2,"How would you like to multitask (i.e., use/view other applications) on any device of your choice while executing this task?",Use/view another application through voice-based input ,Scenario location,Home
631,location_1:Q6_feat3,0.7651128827599417,location_1,Q6_feat3,When would you desire to have an option of providing or changing any task related information on any of your device(s) while performing this task?,Device(s) should give me option of providing or changing any information through the entire execution of the task.  ,Scenario location,Home
495,Relationship_3:Q7_feat1,0.7623200157255885,Relationship_3,Q7_feat1,Which of the following features would help you in developing trust on any of your device(s) to be able to perform this task on it ? ,To be able to define who has access to my information  ,Scenario relation,weak ties
654,location_1:Q3_feat6,0.7332685267089291,location_1,Q3_feat6,Which aspects of any of the device(s) would make it easier for you to use them for this task?,Ease of use does not hold any relevance for me with respect to this task  ,Scenario location,Home
437,Relationship_2:Q1_feat3,0.7332685267089291,Relationship_2,Q1_feat3,Which of the following type of interactions would you like to use to perform this task?,Text-based interaction with a digital pen/Stylus  ,Scenario relation,strong ties
538,Relationship_3:Q5_feat2,0.7332685267089291,Relationship_3,Q5_feat2,";""> What level of accuracy do you expect any of the device(s) to achieve for executing this task?",The device(s) can make errors sometimes  ,Scenario relation,weak ties
167,Relationship_1:Q2_feat1,0.7277593298527981,Relationship_1,Q2_feat1,"How would you like to multitask (i.e., use/view other applications) on any device of your choice while executing this task?",Use/view another application through touch-based input   ,Scenario relation,alone
210,Relationship_1:Q9_feat1,0.7240392001676017,Relationship_1,Q9_feat1,Which of the following do you expect to have in any of your device(s) to help you understand the features as you use them to perform this task?,A tooltip that explains the functionality of a widget on the device  ,Scenario relation,alone
668,location_1:Smart_Phone_Q5_feat4,0.7184873949579831,location_1,Smart_Phone_Q5_feat4,What level of accuracy does your Smart_Phone provide when executing the task,"The device makes some errors only when multitasking (e.g., while listening to music on voice-assistant it might not completely understand another command)  ",Scenario location,Home
628,location_1:Smart_Phone_Q1_feat3,0.7184873949579831,location_1,Smart_Phone_Q1_feat3,Which of the following type of interactions do you use while executing a command on Smart_Phone,Text-based interaction with a digital pen/Stylus  ,Scenario location,Home
172,Relationship_1:Q10_feat4,0.716951692957885,Relationship_1,Q10_feat4,How would you expect any of your  device(s)  to provide feedback or respond to your actions as you perform this task?,Through notifications/reminders on other synced/connected device  ,Scenario relation,alone
638,location_1:Q8_feat3,0.7113869729968809,location_1,Q8_feat3,What sort of personalization or customizability do you expect to have from any your device(s) while performing this task?,"Based on my current activities and surroundings device(s) should recommend  additional/alternative actions to perform this task(e.g., recommend multiple ways of doing a task) ",Scenario location,Home
94,location_3:Q3_feat6,0.6990133285282926,location_3,Q3_feat6,Which aspects of any of the device(s) would make it easier for you to use them for this task?,Ease of use does not hold any relevance for me with respect to this task  ,Scenario location,"Public (park, street etc)"
272,location_2:Q3_feat3,0.6872160920148535,location_2,Q3_feat3,Which aspects of any of the device(s) would make it easier for you to use them for this task?,"The device(s) should be able to display any task related information (e.g, response) on a screen  ",Scenario location,"Semi private places (resturants, coffee shop etc)"
105,location_3:Q5_feat4,0.6800530738611233,location_3,Q5_feat4,What level of accuracy do you expect any of the device(s) to achieve for executing this task?,"The device(s) can make some errors only when multitasking (e.g., while listening to music on voice-assistant it might not completely understand another command) ",Scenario location,"Public (park, street etc)"
278,location_2:Q7_feat5,0.6750469924812034,location_2,Q7_feat5,Which of the following features would help you in developing trust on any of your device(s) to be able to perform this task on it ? ,Building trust is not essential for me while performing this task on any device  ,Scenario location,"Semi private places (resturants, coffee shop etc)"
368,Relationship_2:Q10_feat2,0.6750469924812034,Relationship_2,Q10_feat2,How would you expect any of your  device(s)  to provide feedback or respond to your actions as you perform this task?,Through audio/voice based notifications/responses   ,Scenario relation,strong ties
322,location_2:Q9_feat1,0.6704037276792691,location_2,Q9_feat1,Which of the following do you expect to have in any of your device(s) to help you understand the features as you use them to perform this task?,A tooltip that explains the functionality of a widget on the device  ,Scenario location,"Semi private places (resturants, coffee shop etc)"
216,Relationship_1:Q11_feat5,0.6512680645807579,Relationship_1,Q11_feat5,Which of the following design features would help you develop an intuition before you decide how to complete this task on any of the  device(s)?,Design components in a device to help me develop an intuition of how to perform this task does not matter to me  ,Scenario relation,alone
91,location_3:Q5_feat3,0.6512680645807579,location_3,Q5_feat3,What level of accuracy do you expect any of the device(s) to achieve for executing this task?,"The device(s) can make some errors, but it should try to correct itself by learning from my previous actions or more interactions with me.  ",Scenario location,"Public (park, street etc)"
445,Relationship_2:Q2_feat2,0.6512680645807579,Relationship_2,Q2_feat2,"How would you like to multitask (i.e., use/view other applications) on any device of your choice while executing this task?",Use/view another application through voice-based input ,Scenario relation,strong ties
175,Relationship_1:Q13_feat2,0.6378695607797773,Relationship_1,Q13_feat2,Which of the following would you like to be able to additionally connect/download to/on your device(s) to execute the task? ,"Software application (e.g, apps on your cellphone to visualize task related information from activity trackers, plugins)  ",Scenario relation,alone
42,location_3:Q6_feat1,0.6378695607797773,location_3,Q6_feat1,When would you desire to have an option of providing or changing any task related information on any of your device(s) while performing this task?,Only at the beginning for providing first set of commands or information  ,Scenario location,"Public (park, street etc)"
485,Relationship_3:Q9_feat3,0.6363381527555434,Relationship_3,Q9_feat3,Which of the following do you expect to have in any of your device(s) to help you understand the features as you use them to perform this task?,A graphic icon that conveys the meaning of a widget on the device   ,Scenario relation,weak ties
384,Relationship_2:Q3_feat3,0.6265299102096981,Relationship_2,Q3_feat3,Which aspects of any of the device(s) would make it easier for you to use them for this task?,"The device(s) should be able to display any task related information (e.g, response) on a screen  ",Scenario relation,strong ties
321,location_2:Q1_feat4,0.6201123724343531,location_2,Q1_feat4,Which of the following type of interactions would you like to use to perform this task?,Text-based interaction using physical keyboard ,Scenario location,"Semi private places (resturants, coffee shop etc)"
48,location_3:Q3_feat3,0.6106258292790803,location_3,Q3_feat3,Which aspects of any of the device(s) would make it easier for you to use them for this task?,"The device(s) should be able to display any task related information (e.g, response) on a screen  ",Scenario location,"Public (park, street etc)"
171,Relationship_1:Q9_feat4,0.606651432502826,Relationship_1,Q9_feat4,Which of the following do you expect to have in any of your device(s) to help you understand the features as you use them to perform this task?,A voice assistant that can help me in understanding how to use appropriate features to perform the task  ,Scenario relation,alone
261,location_2:Q9_feat3,0.5796081900252374,location_2,Q9_feat3,Which of the following do you expect to have in any of your device(s) to help you understand the features as you use them to perform this task?,A graphic icon that conveys the meaning of a widget on the device   ,Scenario location,"Semi private places (resturants, coffee shop etc)"
315,location_2:Q5_feat3,0.5732198142414862,location_2,Q5_feat3,What level of accuracy do you expect any of the device(s) to achieve for executing this task?,"The device(s) can make some errors, but it should try to correct itself by learning from my previous actions or more interactions with me.  ",Scenario location,"Semi private places (resturants, coffee shop etc)"
259,location_2:Q3_feat2,0.5442802320290153,location_2,Q3_feat2,Which aspects of any of the device(s) would make it easier for you to use them for this task?,The device(s) should provide few and simple steps to complete the task.,Scenario location,"Semi private places (resturants, coffee shop etc)"
502,Relationship_3:Q7_feat5,0.5361718189998329,Relationship_3,Q7_feat5,Which of the following features would help you in developing trust on any of your device(s) to be able to perform this task on it ? ,Building trust is not essential for me while performing this task on any device  ,Scenario relation,weak ties
109,location_3:Q2_feat2,0.5315248906580173,location_3,Q2_feat2,"How would you like to multitask (i.e., use/view other applications) on any device of your choice while executing this task?",Use/view another application through voice-based input ,Scenario location,"Public (park, street etc)"
59,location_3:Q9_feat4,0.5315248906580173,location_3,Q9_feat4,Which of the following do you expect to have in any of your device(s) to help you understand the features as you use them to perform this task?,A voice assistant that can help me in understanding how to use appropriate features to perform the task  ,Scenario location,"Public (park, street etc)"
217,Relationship_1:Q5_feat4,0.5042051908482692,Relationship_1,Q5_feat4,What level of accuracy do you expect any of the device(s) to achieve for executing this task?,"The device(s) can make some errors only when multitasking (e.g., while listening to music on voice-assistant it might not completely understand another command) ",Scenario relation,alone
111,location_3:Q1_feat7,0.5042051908482692,location_3,Q1_feat7,Which of the following type of interactions would you like to use to perform this task?,The input modality does not matter to me  ,Scenario location,"Public (park, street etc)"
198,Relationship_1:Q5_feat6,0.5042051908482692,Relationship_1,Q5_feat6,What level of accuracy do you expect any of the device(s) to achieve for executing this task?,Level of accuracy does not matter to me while performing this task  ,Scenario relation,alone
557,Relationship_3:Q2_feat2,0.4963511720477668,Relationship_3,Q2_feat2,"How would you like to multitask (i.e., use/view other applications) on any device of your choice while executing this task?",Use/view another application through voice-based input ,Scenario relation,weak ties
426,Relationship_2:Q5_feat2,0.4963511720477668,Relationship_2,Q5_feat2,";""> What level of accuracy do you expect any of the device(s) to achieve for executing this task?",The device(s) can make errors sometimes  ,Scenario relation,strong ties
371,Relationship_2:Q3_feat2,0.4774660030567857,Relationship_2,Q3_feat2,Which aspects of any of the device(s) would make it easier for you to use them for this task?,The device(s) should provide few and simple steps to complete the task.,Scenario relation,strong ties
69,location_3:Q12_feat5,0.4364047373335301,location_3,Q12_feat5,Which of these maintenance features affect your decision to use any of the device(s) to perform this task?,vThe maintenance features do not matter to me  for this task.,Scenario location,"Public (park, street etc)"
373,Relationship_2:Q9_feat3,0.40591792272464666,Relationship_2,Q9_feat3,Which of the following do you expect to have in any of your device(s) to help you understand the features as you use them to perform this task?,A graphic icon that conveys the meaning of a widget on the device   ,Scenario relation,strong ties
414,Relationship_2:Q8_feat3,0.4022422366075616,Relationship_2,Q8_feat3,What sort of personalization or customizability do you expect to have from any your device(s) while performing this task?,"Based on my current activities and surroundings device(s) should recommend  additional/alternative actions to perform this task(e.g., recommend multiple ways of doing a task) ",Scenario relation,strong ties
184,Relationship_1:Q7_feat3,0.38537002982171603,Relationship_1,Q7_feat3,Which of the following features would help you in developing trust on any of your device(s) to be able to perform this task on it ? ,I should be able to control how device executes a task  ,Scenario relation,alone
97,location_3:Q1_feat4,0.3811600078627943,location_3,Q1_feat4,Which of the following type of interactions would you like to use to perform this task?,Text-based interaction using physical keyboard ,Scenario location,"Public (park, street etc)"
532,Relationship_3:Q11_feat3,0.3811600078627943,Relationship_3,Q11_feat3,Which of the following design features would help you develop an intuition before you decide how to complete this task on any of the  device(s)?,"In case of no screen, the device(s) should provide me needed information as voice-based instructions",Scenario relation,weak ties
550,Relationship_3:Q1_feat5,0.3663754975674472,Relationship_3,Q1_feat5,Which of the following type of interactions would you like to use to perform this task?,Text-based interaction using virtual/digital keyboard on a screen ,Scenario relation,weak ties
378,Relationship_2:Q6_feat1,0.3571990199588602,Relationship_2,Q6_feat1,When would you desire to have an option of providing or changing any task related information on any of your device(s) while performing this task?,Only at the beginning for providing first set of commands or information  ,Scenario relation,strong ties
385,Relationship_2:Q8_feat2,0.3570185556162607,Relationship_2,Q8_feat2,What sort of personalization or customizability do you expect to have from any your device(s) while performing this task?,"Customizability of features based on current context and past interactions (e.g., sorting notifications by relevance)   ",Scenario relation,strong ties
195,Relationship_1:Q10_feat7,0.35434992710534463,Relationship_1,Q10_feat7,How would you expect any of your  device(s)  to provide feedback or respond to your actions as you perform this task?,The way in which a device provides feedback or responds to my actions does not matter to me  for this task,Scenario relation,alone
433,Relationship_2:Q1_feat4,0.3467846085802739,Relationship_2,Q1_feat4,Which of the following type of interactions would you like to use to perform this task?,Text-based interaction using physical keyboard ,Scenario relation,strong ties
545,Relationship_3:Q1_feat4,0.34224093909112085,Relationship_3,Q1_feat4,Which of the following type of interactions would you like to use to perform this task?,Text-based interaction using physical keyboard ,Scenario relation,weak ties
396,Relationship_2:Q10_feat4,0.32611021016593744,Relationship_2,Q10_feat4,How would you expect any of your  device(s)  to provide feedback or respond to your actions as you perform this task?,Through notifications/reminders on other synced/connected device  ,Scenario relation,strong ties
250,location_2:Q4_feat3,0.3006230172380841,location_2,Q4_feat3,What aspects of mobility do you expect to have for performing this task?,Mobility of the device does not matter to me in this task,Scenario location,"Semi private places (resturants, coffee shop etc)"
664,location_1:Q11_feat5,0.2966022322241589,location_1,Q11_feat5,Which of the following design features would help you develop an intuition before you decide how to complete this task on any of the  device(s)?,Design components in a device to help me develop an intuition of how to perform this task does not matter to me  ,Scenario location,Home
177,Relationship_1:Q3_feat4,0.2913457780773134,Relationship_1,Q3_feat4,Which aspects of any of the device(s) would make it easier for you to use them for this task?,The device(s) should be able to provide any task related information as an audio response. ,Scenario relation,alone
663,location_1:Q12_feat3,0.29093649155568685,location_1,Q12_feat3,Which of these maintenance features affect your decision to use any of the device(s) to perform this task?,Ease of recovery of data and task related information in case of any hardware/software malfunction  ,Scenario location,Home
288,location_2:Q2_feat5,0.2792194681076092,location_2,Q2_feat5,"How would you like to multitask (i.e., use/view other applications) on any device of your choice while executing this task?",I would not like to multitask while performing this tas,Scenario location,"Semi private places (resturants, coffee shop etc)"
318,location_2:Q3_feat6,0.275750651137648,location_2,Q3_feat6,Which aspects of any of the device(s) would make it easier for you to use them for this task?,Ease of use does not hold any relevance for me with respect to this task  ,Scenario location,"Semi private places (resturants, coffee shop etc)"
546,Relationship_3:Q9_feat1,0.26023989491481797,Relationship_3,Q9_feat1,Which of the following do you expect to have in any of your device(s) to help you understand the features as you use them to perform this task?,A tooltip that explains the functionality of a widget on the device  ,Scenario relation,weak ties
443,Relationship_2:Q8_feat5,0.2403155839688351,Relationship_2,Q8_feat5,What sort of personalization or customizability do you expect to have from any your device(s) while performing this task?,Personalization or customizability  is not essential for me performing this task on any device,Scenario relation,strong ties
615,location_1:Q2_feat1,0.2403155839688351,location_1,Q2_feat1,"How would you like to multitask (i.e., use/view other applications) on any device of your choice while executing this task?",Use/view another application through touch-based input   ,Scenario location,Home
530,Relationship_3:Q1_feat2,0.2314612668508988,Relationship_3,Q1_feat2,Which of the following type of interactions would you like to use to perform this task?,"Touch-based interaction (e.g, through scrolling, tapping)  ",Scenario relation,weak ties
400,Relationship_2:Q2_feat5,0.21718257781031405,Relationship_2,Q2_feat5,"How would you like to multitask (i.e., use/view other applications) on any device of your choice while executing this task?",I would not like to multitask while performing this tas,Scenario relation,strong ties
446,Relationship_2:Q6_feat4,0.19268501491085802,Relationship_2,Q6_feat4,When would you desire to have an option of providing or changing any task related information on any of your device(s) while performing this task?,When a device gives an option of providing or changing any task related information is not relevant while performing this task  ,Scenario relation,strong ties
313,location_2:Q13_feat4,0.19213750663172588,location_2,Q13_feat4,Which of the following would you like to be able to additionally connect/download to/on your device(s) to execute the task? ,The ability to connect/download an additional things does not matter to me  for this task.,Scenario location,"Semi private places (resturants, coffee shop etc)"
525,Relationship_3:Q8_feat1,0.1831877487837236,Relationship_3,Q8_feat1,What sort of personalization or customizability do you expect to have from any your device(s) while performing this task?,Device(s) should be able to communicate with me through informal/human-like responses or notifications  ,Scenario relation,weak ties
331,location_2:Q8_feat5,0.1820733875687433,location_2,Q8_feat5,What sort of personalization or customizability do you expect to have from any your device(s) while performing this task?,Personalization or customizability  is not essential for me performing this task on any device,Scenario location,"Semi private places (resturants, coffee shop etc)"
655,location_1:Q12_feat2,0.18023668797662606,location_1,Q12_feat2,Which of these maintenance features affect your decision to use any of the device(s) to perform this task?,Need and effect of any software updates while/before performing the task  ,Scenario location,Home
106,location_3:Q2_feat3,0.179285265225267,location_3,Q2_feat3,"How would you like to multitask (i.e., use/view other applications) on any device of your choice while executing this task?",The modality of input (text- or voice-based) does not matter as long as I am able to use another application  ,Scenario location,"Public (park, street etc)"
262,location_2:Q11_feat1,0.1766001180632532,location_2,Q11_feat1,Which of the following design features would help you develop an intuition before you decide how to complete this task on any of the  device(s)?,"Presentation of information is in an optimized and adaptive manner so as to reduce the cognitive burden on me (e.g., by changing the layout of the menu according to how often menu items are used )  ",Scenario location,"Semi private places (resturants, coffee shop etc)"
637,location_1:Q8_feat1,0.15973860304355705,location_1,Q8_feat1,What sort of personalization or customizability do you expect to have from any your device(s) while performing this task?,Device(s) should be able to communicate with me through informal/human-like responses or notifications  ,Scenario location,Home
273,location_2:Q8_feat2,0.15826256073934095,location_2,Q8_feat2,What sort of personalization or customizability do you expect to have from any your device(s) while performing this task?,"Customizability of features based on current context and past interactions (e.g., sorting notifications by relevance)   ",Scenario location,"Semi private places (resturants, coffee shop etc)"
266,location_2:Q6_feat1,0.15826256073934095,location_2,Q6_feat1,When would you desire to have an option of providing or changing any task related information on any of your device(s) while performing this task?,Only at the beginning for providing first set of commands or information  ,Scenario location,"Semi private places (resturants, coffee shop etc)"
490,Relationship_3:Q6_feat1,0.14658670485738148,Relationship_3,Q6_feat1,When would you desire to have an option of providing or changing any task related information on any of your device(s) while performing this task?,Only at the beginning for providing first set of commands or information  ,Scenario relation,weak ties
671,location_1:Q1_feat7,0.14546824577784342,location_1,Q1_feat7,Which of the following type of interactions would you like to use to perform this task?,The input modality does not matter to me  ,Scenario location,Home
406,Relationship_2:Q1_feat1,0.14101044614612251,Relationship_2,Q1_feat1,Which of the following type of interactions would you like to use to perform this task?,Voice-based interaction  ,Scenario relation,strong ties
428,Relationship_2:Q9_feat6,0.13408074553585375,Relationship_2,Q9_feat6,Which of the following do you expect to have in any of your device(s) to help you understand the features as you use them to perform this task?,The level of assistance provided by a  device to help me understand its features while I am executing this task does not matter. ,Scenario relation,strong ties
405,Relationship_2:Q12_feat5,0.12843928994599804,Relationship_2,Q12_feat5,Which of these maintenance features affect your decision to use any of the device(s) to perform this task?,vThe maintenance features do not matter to me  for this task.,Scenario relation,strong ties
29,location_3:Q10_feat3,0.12782446311858098,location_3,Q10_feat3,How would you expect any of your  device(s)  to provide feedback or respond to your actions as you perform this task?,Through text notifications/responses on screen of any of the devices,Scenario location,"Public (park, street etc)"
182,Relationship_1:Q1_feat1,0.1253250963003286,Relationship_1,Q1_feat1,Which of the following type of interactions would you like to use to perform this task?,Voice-based interaction  ,Scenario relation,alone
37,location_3:Q9_feat3,0.12489670197580993,location_3,Q9_feat3,Which of the following do you expect to have in any of your device(s) to help you understand the features as you use them to perform this task?,A graphic icon that conveys the meaning of a widget on the device   ,Scenario location,"Public (park, street etc)"
32,location_3:Q10_feat2,0.1236994946655442,location_3,Q10_feat2,How would you expect any of your  device(s)  to provide feedback or respond to your actions as you perform this task?,Through audio/voice based notifications/responses   ,Scenario location,"Public (park, street etc)"
551,Relationship_3:Q12_feat3,0.12241942617454425,Relationship_3,Q12_feat3,Which of these maintenance features affect your decision to use any of the device(s) to perform this task?,Ease of recovery of data and task related information in case of any hardware/software malfunction  ,Scenario relation,weak ties
558,Relationship_3:Q6_feat4,0.12015779198441752,Relationship_3,Q6_feat4,When would you desire to have an option of providing or changing any task related information on any of your device(s) while performing this task?,When a device gives an option of providing or changing any task related information is not relevant while performing this task  ,Scenario relation,weak ties
101,location_3:Q1_feat3,0.1197715253442807,location_3,Q1_feat3,Which of the following type of interactions would you like to use to perform this task?,Text-based interaction with a digital pen/Stylus  ,Scenario location,"Public (park, street etc)"
508,Relationship_3:Q10_feat4,0.1197715253442807,Relationship_3,Q10_feat4,How would you expect any of your  device(s)  to provide feedback or respond to your actions as you perform this task?,Through notifications/reminders on other synced/connected device  ,Scenario relation,weak ties
422,Relationship_2:Q5_feat6,0.11030026045505924,Relationship_2,Q5_feat6,What level of accuracy do you expect any of the device(s) to achieve for executing this task?,Level of accuracy does not matter to me while performing this task  ,Scenario relation,strong ties
632,location_1:Q7_feat3,0.108591288905157,location_1,Q7_feat3,Which of the following features would help you in developing trust on any of your device(s) to be able to perform this task on it ? ,I should be able to control how device executes a task  ,Scenario location,Home
496,Relationship_3:Q3_feat3,0.10091404983045817,Relationship_3,Q3_feat3,Which aspects of any of the device(s) would make it easier for you to use them for this task?,"The device(s) should be able to display any task related information (e.g, response) on a screen  ",Scenario relation,weak ties
539,Relationship_3:Q5_feat3,0.100857346987378,Relationship_3,Q5_feat3,What level of accuracy do you expect any of the device(s) to achieve for executing this task?,"The device(s) can make some errors, but it should try to correct itself by learning from my previous actions or more interactions with me.  ",Scenario relation,weak ties
203,Relationship_1:Q5_feat3,0.100857346987378,Relationship_1,Q5_feat3,What level of accuracy do you expect any of the device(s) to achieve for executing this task?,"The device(s) can make some errors, but it should try to correct itself by learning from my previous actions or more interactions with me.  ",Scenario relation,alone
533,Relationship_3:Q13_feat1,0.09863089095287264,Relationship_3,Q13_feat1,Which of the following would you like to be able to additionally connect/download to/on your device(s) to execute the task? ,"Physical hardware (e.g., keyboard, screen, headphones, speakers, storage space)  ",Scenario relation,weak ties
537,Relationship_3:Q13_feat4,0.09775715841892266,Relationship_3,Q13_feat4,Which of the following would you like to be able to additionally connect/download to/on your device(s) to execute the task? ,The ability to connect/download an additional things does not matter to me  for this task.,Scenario relation,weak ties
521,Relationship_3:Q6_feat2,0.09142784000585108,Relationship_3,Q6_feat2,When would you desire to have an option of providing or changing any task related information on any of your device(s) while performing this task?,Device(s) should prompt me for providing more information when instructions are unclear or missing.  ,Scenario relation,weak ties
334,location_2:Q6_feat4,0.08369084475895619,location_2,Q6_feat4,When would you desire to have an option of providing or changing any task related information on any of your device(s) while performing this task?,When a device gives an option of providing or changing any task related information is not relevant while performing this task  ,Scenario location,"Semi private places (resturants, coffee shop etc)"
529,Relationship_3:Q5_feat1,0.08035562266728377,Relationship_3,Q5_feat1,What level of accuracy do you expect any of the device(s) to achieve for executing this task?,It should be able to execute the task without any errors   ,Scenario relation,weak ties
253,location_2:Q10_feat3,0.07398136559588384,location_2,Q10_feat3,How would you expect any of your  device(s)  to provide feedback or respond to your actions as you perform this task?,Through text notifications/responses on screen of any of the devices,Scenario location,"Semi private places (resturants, coffee shop etc)"
500,Relationship_3:Q11_feat2,0.07398136559588384,Relationship_3,Q11_feat2,Which of the following design features would help you develop an intuition before you decide how to complete this task on any of the  device(s)?,"Icons, buttons and other tools should be designed in such a way that I can easily understand their purpose and how to use them",Scenario relation,weak ties
26,location_3:Q4_feat3,0.0738341549713594,location_3,Q4_feat3,What aspects of mobility do you expect to have for performing this task?,Mobility of the device does not matter to me in this task,Scenario location,"Public (park, street etc)"
670,location_1:Q6_feat4,0.07329335242869074,location_1,Q6_feat4,When would you desire to have an option of providing or changing any task related information on any of your device(s) while performing this task?,When a device gives an option of providing or changing any task related information is not relevant while performing this task  ,Scenario location,Home
401,Relationship_2:Q3_feat4,0.07329335242869074,Relationship_2,Q3_feat4,Which aspects of any of the device(s) would make it easier for you to use them for this task?,The device(s) should be able to provide any task related information as an audio response. ,Scenario relation,strong ties
554,Relationship_3:Q2_feat3,0.06784223987077667,Relationship_3,Q2_feat3,"How would you like to multitask (i.e., use/view other applications) on any device of your choice while executing this task?",The modality of input (text- or voice-based) does not matter as long as I am able to use another application  ,Scenario relation,weak ties
513,Relationship_3:Q3_feat4,0.06784223987077667,Relationship_3,Q3_feat4,Which aspects of any of the device(s) would make it easier for you to use them for this task?,The device(s) should be able to provide any task related information as an audio response. ,Scenario relation,weak ties
419,Relationship_2:Q10_feat7,0.06106258292790796,Relationship_2,Q10_feat7,How would you expect any of your  device(s)  to provide feedback or respond to your actions as you perform this task?,The way in which a device provides feedback or responds to my actions does not matter to me  for this task,Scenario relation,strong ties
223,Relationship_1:Q1_feat7,0.06106258292790796,Relationship_1,Q1_feat7,Which of the following type of interactions would you like to use to perform this task?,The input modality does not matter to me  ,Scenario relation,alone
185,Relationship_1:Q6_feat2,0.06054842989827501,Relationship_1,Q6_feat2,When would you desire to have an option of providing or changing any task related information on any of your device(s) while performing this task?,Device(s) should prompt me for providing more information when instructions are unclear or missing.  ,Scenario relation,alone
497,Relationship_3:Q8_feat2,0.057282094124199524,Relationship_3,Q8_feat2,What sort of personalization or customizability do you expect to have from any your device(s) while performing this task?,"Customizability of features based on current context and past interactions (e.g., sorting notifications by relevance)   ",Scenario relation,weak ties
407,Relationship_2:Q6_feat3,0.05382082657624457,Relationship_2,Q6_feat3,When would you desire to have an option of providing or changing any task related information on any of your device(s) while performing this task?,Device(s) should give me option of providing or changing any information through the entire execution of the task.  ,Scenario relation,strong ties
174,Relationship_1:Q12_feat1,0.03801442604332191,Relationship_1,Q12_feat1,Which of these maintenance features affect your decision to use any of the device(s) to perform this task?</,Amount of battery life and impact of performing the task on battery life   ,Scenario relation,alone
188,Relationship_1:Q4_feat1,0.034431693824483224,Relationship_1,Q4_feat1,What aspects of mobility do you expect to have for performing this task? ,Being able to move around while performing the task   ,Scenario relation,alone
543,Relationship_3:Q12_feat2,0.033638016610152734,Relationship_3,Q12_feat2,Which of these maintenance features affect your decision to use any of the device(s) to perform this task?,Need and effect of any software updates while/before performing the task  ,Scenario relation,weak ties
196,Relationship_1:Q11_feat3,0.033638016610152734,Relationship_1,Q11_feat3,Which of the following design features would help you develop an intuition before you decide how to complete this task on any of the  device(s)?,"In case of no screen, the device(s) should provide me needed information as voice-based instructions",Scenario relation,alone
