,features,Importance,interaction_a,main_features,Question,Answer option
34,Relationship_2:Tablet_Q4_feat3,0.0,Relationship_2,Tablet_Q4_feat3,Which aspects of mobility does Tablet  provide as you perform this task?,Mobility of this device does not matter to me  for this task or is not provided by the device
37,location_1:Tablet_Q5_feat6,0.0,location_1,Tablet_Q5_feat6,What level of accuracy does your Tablet provide when executing the task,Level of  accuracy does not matter to me while using this device for this task or is not provided by the device  
23,Relationship_3:Tablet_Q4_feat1,0.0,Relationship_3,Tablet_Q4_feat1,Which aspects of mobility does Tablet  provide as you perform this task?,I can move around while performing the task   
38,location_2:Tablet_Q5_feat6,0.0,location_2,Tablet_Q5_feat6,What level of accuracy does your Tablet provide when executing the task,Level of  accuracy does not matter to me while using this device for this task or is not provided by the device  
39,location_3:Tablet_Q5_feat6,0.0,location_3,Tablet_Q5_feat6,What level of accuracy does your Tablet provide when executing the task,Level of  accuracy does not matter to me while using this device for this task or is not provided by the device  
40,Relationship_1:Tablet_Q5_feat6,0.0,Relationship_1,Tablet_Q5_feat6,What level of accuracy does your Tablet provide when executing the task,Level of  accuracy does not matter to me while using this device for this task or is not provided by the device  
41,Relationship_3:Tablet_Q5_feat6,0.0,Relationship_3,Tablet_Q5_feat6,What level of accuracy does your Tablet provide when executing the task,Level of  accuracy does not matter to me while using this device for this task or is not provided by the device  
43,location_1:Tablet_Q5_feat2,0.0,location_1,Tablet_Q5_feat2,What level of accuracy do you expect any of the device(s) to achieve for executing this task?,The device(s) can make errors sometimes  
44,location_2:Tablet_Q5_feat2,0.0,location_2,Tablet_Q5_feat2,What level of accuracy do you expect any of the device(s) to achieve for executing this task?,The device(s) can make errors sometimes  
45,Relationship_1:Tablet_Q5_feat2,0.0,Relationship_1,Tablet_Q5_feat2,What level of accuracy do you expect any of the device(s) to achieve for executing this task?,The device(s) can make errors sometimes  
25,location_2:Q5_feat1,0.0,location_2,Q5_feat1,What level of accuracy do you expect any of the device(s) to achieve for executing this task?,It should be able to execute the task without any errors   
22,Relationship_2:Tablet_Q4_feat1,0.0,Relationship_2,Tablet_Q4_feat1,Which aspects of mobility does Tablet  provide as you perform this task?,I can move around while performing the task   
47,Relationship_3:Tablet_Q5_feat2,0.0,Relationship_3,Tablet_Q5_feat2,What level of accuracy do you expect any of the device(s) to achieve for executing this task?,The device(s) can make errors sometimes  
10,Relationship_2:Tablet_Q3_feat2,0.0,Relationship_2,Tablet_Q3_feat2,Which  aspects of Tablet makes it easy for you to use it for this task?,The device provides few and simple steps to complete the task  
2,location_3:Tablet_Q1_feat2,0.0,location_3,Tablet_Q1_feat2,Which of the following type of interactions do you use while executing a command on Tablet,"Touch-based interaction (e.g, through scrolling, tapping)  "
3,Relationship_1:Tablet_Q1_feat2,0.0,Relationship_1,Tablet_Q1_feat2,Which of the following type of interactions do you use while executing a command on Tablet,"Touch-based interaction (e.g, through scrolling, tapping)  "
4,Relationship_2:Tablet_Q1_feat2,0.0,Relationship_2,Tablet_Q1_feat2,Which of the following type of interactions do you use while executing a command on Tablet,"Touch-based interaction (e.g, through scrolling, tapping)  "
5,Relationship_3:Tablet_Q1_feat2,0.0,Relationship_3,Tablet_Q1_feat2,Which of the following type of interactions do you use while executing a command on Tablet,"Touch-based interaction (e.g, through scrolling, tapping)  "
7,location_1:Tablet_Q3_feat2,0.0,location_1,Tablet_Q3_feat2,Which  aspects of Tablet makes it easy for you to use it for this task?,The device provides few and simple steps to complete the task  
8,location_3:Tablet_Q3_feat2,0.0,location_3,Tablet_Q3_feat2,Which  aspects of Tablet makes it easy for you to use it for this task?,The device provides few and simple steps to complete the task  
9,Relationship_1:Tablet_Q3_feat2,0.0,Relationship_1,Tablet_Q3_feat2,Which  aspects of Tablet makes it easy for you to use it for this task?,The device provides few and simple steps to complete the task  
11,Relationship_3:Tablet_Q3_feat2,0.0,Relationship_3,Tablet_Q3_feat2,Which  aspects of Tablet makes it easy for you to use it for this task?,The device provides few and simple steps to complete the task  
21,Relationship_1:Tablet_Q4_feat1,0.0,Relationship_1,Tablet_Q4_feat1,Which aspects of mobility does Tablet  provide as you perform this task?,I can move around while performing the task   
13,location_1:Tablet_Q5_feat1,0.0,location_1,Tablet_Q5_feat1,What level of accuracy does your Tablet provide when executing the task?,It executes the task without any errors   
14,location_2:Tablet_Q5_feat1,0.0,location_2,Tablet_Q5_feat1,What level of accuracy does your Tablet provide when executing the task?,It executes the task without any errors   
15,Relationship_1:Tablet_Q5_feat1,0.0,Relationship_1,Tablet_Q5_feat1,What level of accuracy does your Tablet provide when executing the task?,It executes the task without any errors   
16,Relationship_2:Tablet_Q5_feat1,0.0,Relationship_2,Tablet_Q5_feat1,What level of accuracy does your Tablet provide when executing the task?,It executes the task without any errors   
17,Relationship_3:Tablet_Q5_feat1,0.0,Relationship_3,Tablet_Q5_feat1,What level of accuracy does your Tablet provide when executing the task?,It executes the task without any errors   
19,location_1:Tablet_Q4_feat1,0.0,location_1,Tablet_Q4_feat1,Which aspects of mobility does Tablet  provide as you perform this task?,I can move around while performing the task   
20,location_3:Tablet_Q4_feat1,0.0,location_3,Tablet_Q4_feat1,Which aspects of mobility does Tablet  provide as you perform this task?,I can move around while performing the task   
46,Relationship_2:Tablet_Q5_feat2,0.0,Relationship_2,Tablet_Q5_feat2,What level of accuracy do you expect any of the device(s) to achieve for executing this task?,The device(s) can make errors sometimes  
49,location_2:Tablet_Q9_feat3,0.0,location_2,Tablet_Q9_feat3,How does your Tablet help you understand the features that you use to perform this task?  ,Through an graphic icon that conveys the meaning of a widget on the device   
95,Relationship_2:Q13_feat1,0.0,Relationship_2,Q13_feat1,Which of the following would you like to be able to additionally connect/download to/on your device(s) to execute the task? ,"Physical hardware (e.g., keyboard, screen, headphones, speakers, storage space)  "
85,location_1:Q2_feat2,0.0,location_1,Q2_feat2,"How would you like to multitask (i.e., use/view other applications) on any device of your choice while executing this task?",Use/view another application through voice-based input 
75,Relationship_1:Q12_feat3,0.0,Relationship_1,Q12_feat3,Which of these maintenance features affect your decision to use any of the device(s) to perform this task?,Ease of recovery of data and task related information in case of any hardware/software malfunction  
76,Relationship_2:Q12_feat3,0.0,Relationship_2,Q12_feat3,Which of these maintenance features affect your decision to use any of the device(s) to perform this task?,Ease of recovery of data and task related information in case of any hardware/software malfunction  
77,Relationship_3:Q12_feat3,0.0,Relationship_3,Q12_feat3,Which of these maintenance features affect your decision to use any of the device(s) to perform this task?,Ease of recovery of data and task related information in case of any hardware/software malfunction  
80,location_2:Q3_feat3,0.0,location_2,Q3_feat3,Which aspects of any of the device(s) would make it easier for you to use them for this task?,"The device(s) should be able to display any task related information (e.g, response) on a screen  "
81,Relationship_1:Q3_feat3,0.0,Relationship_1,Q3_feat3,Which aspects of any of the device(s) would make it easier for you to use them for this task?,"The device(s) should be able to display any task related information (e.g, response) on a screen  "
82,Relationship_2:Q3_feat3,0.0,Relationship_2,Q3_feat3,Which aspects of any of the device(s) would make it easier for you to use them for this task?,"The device(s) should be able to display any task related information (e.g, response) on a screen  "
83,Relationship_3:Q3_feat3,0.0,Relationship_3,Q3_feat3,Which aspects of any of the device(s) would make it easier for you to use them for this task?,"The device(s) should be able to display any task related information (e.g, response) on a screen  "
86,location_2:Q2_feat2,0.0,location_2,Q2_feat2,"How would you like to multitask (i.e., use/view other applications) on any device of your choice while executing this task?",Use/view another application through voice-based input 
73,location_2:Q12_feat3,0.0,location_2,Q12_feat3,Which of these maintenance features affect your decision to use any of the device(s) to perform this task?,Ease of recovery of data and task related information in case of any hardware/software malfunction  
87,location_3:Q2_feat2,0.0,location_3,Q2_feat2,"How would you like to multitask (i.e., use/view other applications) on any device of your choice while executing this task?",Use/view another application through voice-based input 
88,Relationship_2:Q2_feat2,0.0,Relationship_2,Q2_feat2,"How would you like to multitask (i.e., use/view other applications) on any device of your choice while executing this task?",Use/view another application through voice-based input 
89,Relationship_3:Q2_feat2,0.0,Relationship_3,Q2_feat2,"How would you like to multitask (i.e., use/view other applications) on any device of your choice while executing this task?",Use/view another application through voice-based input 
91,location_1:Q13_feat1,0.0,location_1,Q13_feat1,Which of the following would you like to be able to additionally connect/download to/on your device(s) to execute the task? ,"Physical hardware (e.g., keyboard, screen, headphones, speakers, storage space)  "
92,location_2:Q13_feat1,0.0,location_2,Q13_feat1,Which of the following would you like to be able to additionally connect/download to/on your device(s) to execute the task? ,"Physical hardware (e.g., keyboard, screen, headphones, speakers, storage space)  "
93,location_3:Q13_feat1,0.0,location_3,Q13_feat1,Which of the following would you like to be able to additionally connect/download to/on your device(s) to execute the task? ,"Physical hardware (e.g., keyboard, screen, headphones, speakers, storage space)  "
94,Relationship_1:Q13_feat1,0.0,Relationship_1,Q13_feat1,Which of the following would you like to be able to additionally connect/download to/on your device(s) to execute the task? ,"Physical hardware (e.g., keyboard, screen, headphones, speakers, storage space)  "
74,location_3:Q12_feat3,0.0,location_3,Q12_feat3,Which of these maintenance features affect your decision to use any of the device(s) to perform this task?,Ease of recovery of data and task related information in case of any hardware/software malfunction  
71,Relationship_3:Q10_feat7,0.0,Relationship_3,Q10_feat7,How would you expect any of your  device(s)  to provide feedback or respond to your actions as you perform this task?,The way in which a device provides feedback or responds to my actions does not matter to me  for this task
50,location_3:Tablet_Q9_feat3,0.0,location_3,Tablet_Q9_feat3,How does your Tablet help you understand the features that you use to perform this task?  ,Through an graphic icon that conveys the meaning of a widget on the device   
59,Relationship_3:Tablet_Q3_feat3,0.0,Relationship_3,Tablet_Q3_feat3,Which  aspects of Tablet makes it easy for you to use it for this task?,The device displays any task related information (e.g response) on a screen  
51,Relationship_1:Tablet_Q9_feat3,0.0,Relationship_1,Tablet_Q9_feat3,How does your Tablet help you understand the features that you use to perform this task?  ,Through an graphic icon that conveys the meaning of a widget on the device   
52,Relationship_2:Tablet_Q9_feat3,0.0,Relationship_2,Tablet_Q9_feat3,How does your Tablet help you understand the features that you use to perform this task?  ,Through an graphic icon that conveys the meaning of a widget on the device   
53,Relationship_3:Tablet_Q9_feat3,0.0,Relationship_3,Tablet_Q9_feat3,How does your Tablet help you understand the features that you use to perform this task?  ,Through an graphic icon that conveys the meaning of a widget on the device   
55,location_2:Tablet_Q3_feat3,0.0,location_2,Tablet_Q3_feat3,Which  aspects of Tablet makes it easy for you to use it for this task?,The device displays any task related information (e.g response) on a screen  
56,location_3:Tablet_Q3_feat3,0.0,location_3,Tablet_Q3_feat3,Which  aspects of Tablet makes it easy for you to use it for this task?,The device displays any task related information (e.g response) on a screen  
57,Relationship_1:Tablet_Q3_feat3,0.0,Relationship_1,Tablet_Q3_feat3,Which  aspects of Tablet makes it easy for you to use it for this task?,The device displays any task related information (e.g response) on a screen  
58,Relationship_2:Tablet_Q3_feat3,0.0,Relationship_2,Tablet_Q3_feat3,Which  aspects of Tablet makes it easy for you to use it for this task?,The device displays any task related information (e.g response) on a screen  
61,location_1:Q10_feat6,0.0,location_1,Q10_feat6,How would you expect any of your  device(s)  to provide feedback or respond to your actions as you perform this task?,"As long as feedback is unambiguous and easy to follow, mode of feedback does not matter to me.   "
70,Relationship_2:Q10_feat7,0.0,Relationship_2,Q10_feat7,How would you expect any of your  device(s)  to provide feedback or respond to your actions as you perform this task?,The way in which a device provides feedback or responds to my actions does not matter to me  for this task
62,location_2:Q10_feat6,0.0,location_2,Q10_feat6,How would you expect any of your  device(s)  to provide feedback or respond to your actions as you perform this task?,"As long as feedback is unambiguous and easy to follow, mode of feedback does not matter to me.   "
63,location_3:Q10_feat6,0.0,location_3,Q10_feat6,How would you expect any of your  device(s)  to provide feedback or respond to your actions as you perform this task?,"As long as feedback is unambiguous and easy to follow, mode of feedback does not matter to me.   "
64,Relationship_2:Q10_feat6,0.0,Relationship_2,Q10_feat6,How would you expect any of your  device(s)  to provide feedback or respond to your actions as you perform this task?,"As long as feedback is unambiguous and easy to follow, mode of feedback does not matter to me.   "
65,Relationship_3:Q10_feat6,0.0,Relationship_3,Q10_feat6,How would you expect any of your  device(s)  to provide feedback or respond to your actions as you perform this task?,"As long as feedback is unambiguous and easy to follow, mode of feedback does not matter to me.   "
67,location_1:Q10_feat7,0.0,location_1,Q10_feat7,How would you expect any of your  device(s)  to provide feedback or respond to your actions as you perform this task?,The way in which a device provides feedback or responds to my actions does not matter to me  for this task
68,location_2:Q10_feat7,0.0,location_2,Q10_feat7,How would you expect any of your  device(s)  to provide feedback or respond to your actions as you perform this task?,The way in which a device provides feedback or responds to my actions does not matter to me  for this task
69,location_3:Q10_feat7,0.0,location_3,Q10_feat7,How would you expect any of your  device(s)  to provide feedback or respond to your actions as you perform this task?,The way in which a device provides feedback or responds to my actions does not matter to me  for this task
192,location_1:Q1_feat7,0.0,location_1,Q1_feat7,Which of the following type of interactions would you like to use to perform this task?,The input modality does not matter to me  
193,location_2:Q1_feat7,0.0,location_2,Q1_feat7,Which of the following type of interactions would you like to use to perform this task?,The input modality does not matter to me  
194,location_3:Q1_feat7,0.0,location_3,Q1_feat7,Which of the following type of interactions would you like to use to perform this task?,The input modality does not matter to me  
302,location_3:Q7_feat5,0.0,location_3,Q7_feat5,Which of the following features would help you in developing trust on any of your device(s) to be able to perform this task on it ? ,Building trust is not essential for me while performing this task on any device  
295,location_2:Q7_feat3,0.0,location_2,Q7_feat3,Which of the following features would help you in developing trust on any of your device(s) to be able to perform this task on it ? ,I should be able to control how device executes a task  
296,location_3:Q7_feat3,0.0,location_3,Q7_feat3,Which of the following features would help you in developing trust on any of your device(s) to be able to perform this task on it ? ,I should be able to control how device executes a task  
297,Relationship_1:Q7_feat3,0.0,Relationship_1,Q7_feat3,Which of the following features would help you in developing trust on any of your device(s) to be able to perform this task on it ? ,I should be able to control how device executes a task  
298,Relationship_2:Q7_feat3,0.0,Relationship_2,Q7_feat3,Which of the following features would help you in developing trust on any of your device(s) to be able to perform this task on it ? ,I should be able to control how device executes a task  
299,Relationship_3:Q7_feat3,0.0,Relationship_3,Q7_feat3,Which of the following features would help you in developing trust on any of your device(s) to be able to perform this task on it ? ,I should be able to control how device executes a task  
300,location_1:Q7_feat5,0.0,location_1,Q7_feat5,Which of the following features would help you in developing trust on any of your device(s) to be able to perform this task on it ? ,Building trust is not essential for me while performing this task on any device  
301,location_2:Q7_feat5,0.0,location_2,Q7_feat5,Which of the following features would help you in developing trust on any of your device(s) to be able to perform this task on it ? ,Building trust is not essential for me while performing this task on any device  
303,Relationship_1:Q7_feat5,0.0,Relationship_1,Q7_feat5,Which of the following features would help you in developing trust on any of your device(s) to be able to perform this task on it ? ,Building trust is not essential for me while performing this task on any device  
293,Relationship_3:Q7_feat2,0.0,Relationship_3,Q7_feat2,Which of the following features would help you in developing trust on any of your device(s) to be able to perform this task on it ? ,"To be able to control where my personal information is stored (e.g., solely on the device(s))"
304,Relationship_2:Q7_feat5,0.0,Relationship_2,Q7_feat5,Which of the following features would help you in developing trust on any of your device(s) to be able to perform this task on it ? ,Building trust is not essential for me while performing this task on any device  
305,Relationship_3:Q7_feat5,0.0,Relationship_3,Q7_feat5,Which of the following features would help you in developing trust on any of your device(s) to be able to perform this task on it ? ,Building trust is not essential for me while performing this task on any device  
306,location_1:Q8_feat1,0.0,location_1,Q8_feat1,What sort of personalization or customizability do you expect to have from any your device(s) while performing this task?,Device(s) should be able to communicate with me through informal/human-like responses or notifications  
307,location_2:Q8_feat1,0.0,location_2,Q8_feat1,What sort of personalization or customizability do you expect to have from any your device(s) while performing this task?,Device(s) should be able to communicate with me through informal/human-like responses or notifications  
308,location_3:Q8_feat1,0.0,location_3,Q8_feat1,What sort of personalization or customizability do you expect to have from any your device(s) while performing this task?,Device(s) should be able to communicate with me through informal/human-like responses or notifications  
309,Relationship_1:Q8_feat1,0.0,Relationship_1,Q8_feat1,What sort of personalization or customizability do you expect to have from any your device(s) while performing this task?,Device(s) should be able to communicate with me through informal/human-like responses or notifications  
310,Relationship_2:Q8_feat1,0.0,Relationship_2,Q8_feat1,What sort of personalization or customizability do you expect to have from any your device(s) while performing this task?,Device(s) should be able to communicate with me through informal/human-like responses or notifications  
294,location_1:Q7_feat3,0.0,location_1,Q7_feat3,Which of the following features would help you in developing trust on any of your device(s) to be able to perform this task on it ? ,I should be able to control how device executes a task  
292,Relationship_2:Q7_feat2,0.0,Relationship_2,Q7_feat2,Which of the following features would help you in developing trust on any of your device(s) to be able to perform this task on it ? ,"To be able to control where my personal information is stored (e.g., solely on the device(s))"
312,location_1:Q8_feat2,0.0,location_1,Q8_feat2,What sort of personalization or customizability do you expect to have from any your device(s) while performing this task?,"Customizability of features based on current context and past interactions (e.g., sorting notifications by relevance)   "
282,location_1:Q7_feat1,0.0,location_1,Q7_feat1,Which of the following features would help you in developing trust on any of your device(s) to be able to perform this task on it ? ,To be able to define who has access to my information  
275,Relationship_3:Q6_feat3,0.0,Relationship_3,Q6_feat3,When would you desire to have an option of providing or changing any task related information on any of your device(s) while performing this task?,Device(s) should give me option of providing or changing any information through the entire execution of the task.  
276,location_1:Q6_feat4,0.0,location_1,Q6_feat4,When would you desire to have an option of providing or changing any task related information on any of your device(s) while performing this task?,When a device gives an option of providing or changing any task related information is not relevant while performing this task  
277,location_2:Q6_feat4,0.0,location_2,Q6_feat4,When would you desire to have an option of providing or changing any task related information on any of your device(s) while performing this task?,When a device gives an option of providing or changing any task related information is not relevant while performing this task  
278,location_3:Q6_feat4,0.0,location_3,Q6_feat4,When would you desire to have an option of providing or changing any task related information on any of your device(s) while performing this task?,When a device gives an option of providing or changing any task related information is not relevant while performing this task  
279,Relationship_1:Q6_feat4,0.0,Relationship_1,Q6_feat4,When would you desire to have an option of providing or changing any task related information on any of your device(s) while performing this task?,When a device gives an option of providing or changing any task related information is not relevant while performing this task  
280,Relationship_2:Q6_feat4,0.0,Relationship_2,Q6_feat4,When would you desire to have an option of providing or changing any task related information on any of your device(s) while performing this task?,When a device gives an option of providing or changing any task related information is not relevant while performing this task  
281,Relationship_3:Q6_feat4,0.0,Relationship_3,Q6_feat4,When would you desire to have an option of providing or changing any task related information on any of your device(s) while performing this task?,When a device gives an option of providing or changing any task related information is not relevant while performing this task  
283,location_2:Q7_feat1,0.0,location_2,Q7_feat1,Which of the following features would help you in developing trust on any of your device(s) to be able to perform this task on it ? ,To be able to define who has access to my information  
291,Relationship_1:Q7_feat2,0.0,Relationship_1,Q7_feat2,Which of the following features would help you in developing trust on any of your device(s) to be able to perform this task on it ? ,"To be able to control where my personal information is stored (e.g., solely on the device(s))"
284,location_3:Q7_feat1,0.0,location_3,Q7_feat1,Which of the following features would help you in developing trust on any of your device(s) to be able to perform this task on it ? ,To be able to define who has access to my information  
285,Relationship_1:Q7_feat1,0.0,Relationship_1,Q7_feat1,Which of the following features would help you in developing trust on any of your device(s) to be able to perform this task on it ? ,To be able to define who has access to my information  
286,Relationship_2:Q7_feat1,0.0,Relationship_2,Q7_feat1,Which of the following features would help you in developing trust on any of your device(s) to be able to perform this task on it ? ,To be able to define who has access to my information  
287,Relationship_3:Q7_feat1,0.0,Relationship_3,Q7_feat1,Which of the following features would help you in developing trust on any of your device(s) to be able to perform this task on it ? ,To be able to define who has access to my information  
288,location_1:Q7_feat2,0.0,location_1,Q7_feat2,Which of the following features would help you in developing trust on any of your device(s) to be able to perform this task on it ? ,"To be able to control where my personal information is stored (e.g., solely on the device(s))"
289,location_2:Q7_feat2,0.0,location_2,Q7_feat2,Which of the following features would help you in developing trust on any of your device(s) to be able to perform this task on it ? ,"To be able to control where my personal information is stored (e.g., solely on the device(s))"
290,location_3:Q7_feat2,0.0,location_3,Q7_feat2,Which of the following features would help you in developing trust on any of your device(s) to be able to perform this task on it ? ,"To be able to control where my personal information is stored (e.g., solely on the device(s))"
311,Relationship_3:Q8_feat1,0.0,Relationship_3,Q8_feat1,What sort of personalization or customizability do you expect to have from any your device(s) while performing this task?,Device(s) should be able to communicate with me through informal/human-like responses or notifications  
313,location_2:Q8_feat2,0.0,location_2,Q8_feat2,What sort of personalization or customizability do you expect to have from any your device(s) while performing this task?,"Customizability of features based on current context and past interactions (e.g., sorting notifications by relevance)   "
195,Relationship_1:Q1_feat7,0.0,Relationship_1,Q1_feat7,Which of the following type of interactions would you like to use to perform this task?,The input modality does not matter to me  
342,location_1:Q10_feat2,0.0,location_1,Q10_feat2,How would you expect any of your  device(s)  to provide feedback or respond to your actions as you perform this task?,Through audio/voice based notifications/responses   
335,Relationship_3:Q9_feat6,0.0,Relationship_3,Q9_feat6,Which of the following do you expect to have in any of your device(s) to help you understand the features as you use them to perform this task?,The level of assistance provided by a  device to help me understand its features while I am executing this task does not matter. 
1,location_2:Tablet_Q1_feat2,0.0,location_2,Tablet_Q1_feat2,Which of the following type of interactions do you use while executing a command on Tablet,"Touch-based interaction (e.g, through scrolling, tapping)  "
337,location_2:Q10_feat1,0.0,location_2,Q10_feat1,How would you expect any of your  device(s)  to provide feedback or respond to your actions as you perform this task?,"Through lights, vibrations  "
338,location_3:Q10_feat1,0.0,location_3,Q10_feat1,How would you expect any of your  device(s)  to provide feedback or respond to your actions as you perform this task?,"Through lights, vibrations  "
339,Relationship_1:Q10_feat1,0.0,Relationship_1,Q10_feat1,How would you expect any of your  device(s)  to provide feedback or respond to your actions as you perform this task?,"Through lights, vibrations  "
340,Relationship_2:Q10_feat1,0.0,Relationship_2,Q10_feat1,How would you expect any of your  device(s)  to provide feedback or respond to your actions as you perform this task?,"Through lights, vibrations  "
341,Relationship_3:Q10_feat1,0.0,Relationship_3,Q10_feat1,How would you expect any of your  device(s)  to provide feedback or respond to your actions as you perform this task?,"Through lights, vibrations  "
343,location_2:Q10_feat2,0.0,location_2,Q10_feat2,How would you expect any of your  device(s)  to provide feedback or respond to your actions as you perform this task?,Through audio/voice based notifications/responses   
333,Relationship_1:Q9_feat6,0.0,Relationship_1,Q9_feat6,Which of the following do you expect to have in any of your device(s) to help you understand the features as you use them to perform this task?,The level of assistance provided by a  device to help me understand its features while I am executing this task does not matter. 
344,location_3:Q10_feat2,0.0,location_3,Q10_feat2,How would you expect any of your  device(s)  to provide feedback or respond to your actions as you perform this task?,Through audio/voice based notifications/responses   
345,Relationship_1:Q10_feat2,0.0,Relationship_1,Q10_feat2,How would you expect any of your  device(s)  to provide feedback or respond to your actions as you perform this task?,Through audio/voice based notifications/responses   
346,Relationship_2:Q10_feat2,0.0,Relationship_2,Q10_feat2,How would you expect any of your  device(s)  to provide feedback or respond to your actions as you perform this task?,Through audio/voice based notifications/responses   
347,Relationship_3:Q10_feat2,0.0,Relationship_3,Q10_feat2,How would you expect any of your  device(s)  to provide feedback or respond to your actions as you perform this task?,Through audio/voice based notifications/responses   
348,location_1:Q10_feat3,0.0,location_1,Q10_feat3,How would you expect any of your  device(s)  to provide feedback or respond to your actions as you perform this task?,Through text notifications/responses on screen of any of the devices
349,location_2:Q10_feat3,0.0,location_2,Q10_feat3,How would you expect any of your  device(s)  to provide feedback or respond to your actions as you perform this task?,Through text notifications/responses on screen of any of the devices
350,location_3:Q10_feat3,0.0,location_3,Q10_feat3,How would you expect any of your  device(s)  to provide feedback or respond to your actions as you perform this task?,Through text notifications/responses on screen of any of the devices
334,Relationship_2:Q9_feat6,0.0,Relationship_2,Q9_feat6,Which of the following do you expect to have in any of your device(s) to help you understand the features as you use them to perform this task?,The level of assistance provided by a  device to help me understand its features while I am executing this task does not matter. 
332,location_3:Q9_feat6,0.0,location_3,Q9_feat6,Which of the following do you expect to have in any of your device(s) to help you understand the features as you use them to perform this task?,The level of assistance provided by a  device to help me understand its features while I am executing this task does not matter. 
314,location_3:Q8_feat2,0.0,location_3,Q8_feat2,What sort of personalization or customizability do you expect to have from any your device(s) while performing this task?,"Customizability of features based on current context and past interactions (e.g., sorting notifications by relevance)   "
322,Relationship_2:Q8_feat3,0.0,Relationship_2,Q8_feat3,What sort of personalization or customizability do you expect to have from any your device(s) while performing this task?,"Based on my current activities and surroundings device(s) should recommend  additional/alternative actions to perform this task(e.g., recommend multiple ways of doing a task) "
315,Relationship_1:Q8_feat2,0.0,Relationship_1,Q8_feat2,What sort of personalization or customizability do you expect to have from any your device(s) while performing this task?,"Customizability of features based on current context and past interactions (e.g., sorting notifications by relevance)   "
316,Relationship_2:Q8_feat2,0.0,Relationship_2,Q8_feat2,What sort of personalization or customizability do you expect to have from any your device(s) while performing this task?,"Customizability of features based on current context and past interactions (e.g., sorting notifications by relevance)   "
317,Relationship_3:Q8_feat2,0.0,Relationship_3,Q8_feat2,What sort of personalization or customizability do you expect to have from any your device(s) while performing this task?,"Customizability of features based on current context and past interactions (e.g., sorting notifications by relevance)   "
318,location_1:Q8_feat3,0.0,location_1,Q8_feat3,What sort of personalization or customizability do you expect to have from any your device(s) while performing this task?,"Based on my current activities and surroundings device(s) should recommend  additional/alternative actions to perform this task(e.g., recommend multiple ways of doing a task) "
319,location_2:Q8_feat3,0.0,location_2,Q8_feat3,What sort of personalization or customizability do you expect to have from any your device(s) while performing this task?,"Based on my current activities and surroundings device(s) should recommend  additional/alternative actions to perform this task(e.g., recommend multiple ways of doing a task) "
320,location_3:Q8_feat3,0.0,location_3,Q8_feat3,What sort of personalization or customizability do you expect to have from any your device(s) while performing this task?,"Based on my current activities and surroundings device(s) should recommend  additional/alternative actions to perform this task(e.g., recommend multiple ways of doing a task) "
321,Relationship_1:Q8_feat3,0.0,Relationship_1,Q8_feat3,What sort of personalization or customizability do you expect to have from any your device(s) while performing this task?,"Based on my current activities and surroundings device(s) should recommend  additional/alternative actions to perform this task(e.g., recommend multiple ways of doing a task) "
323,Relationship_3:Q8_feat3,0.0,Relationship_3,Q8_feat3,What sort of personalization or customizability do you expect to have from any your device(s) while performing this task?,"Based on my current activities and surroundings device(s) should recommend  additional/alternative actions to perform this task(e.g., recommend multiple ways of doing a task) "
331,location_2:Q9_feat6,0.0,location_2,Q9_feat6,Which of the following do you expect to have in any of your device(s) to help you understand the features as you use them to perform this task?,The level of assistance provided by a  device to help me understand its features while I am executing this task does not matter. 
324,location_1:Q9_feat4,0.0,location_1,Q9_feat4,Which of the following do you expect to have in any of your device(s) to help you understand the features as you use them to perform this task?,A voice assistant that can help me in understanding how to use appropriate features to perform the task  
325,location_2:Q9_feat4,0.0,location_2,Q9_feat4,Which of the following do you expect to have in any of your device(s) to help you understand the features as you use them to perform this task?,A voice assistant that can help me in understanding how to use appropriate features to perform the task  
326,location_3:Q9_feat4,0.0,location_3,Q9_feat4,Which of the following do you expect to have in any of your device(s) to help you understand the features as you use them to perform this task?,A voice assistant that can help me in understanding how to use appropriate features to perform the task  
327,Relationship_1:Q9_feat4,0.0,Relationship_1,Q9_feat4,Which of the following do you expect to have in any of your device(s) to help you understand the features as you use them to perform this task?,A voice assistant that can help me in understanding how to use appropriate features to perform the task  
328,Relationship_2:Q9_feat4,0.0,Relationship_2,Q9_feat4,Which of the following do you expect to have in any of your device(s) to help you understand the features as you use them to perform this task?,A voice assistant that can help me in understanding how to use appropriate features to perform the task  
329,Relationship_3:Q9_feat4,0.0,Relationship_3,Q9_feat4,Which of the following do you expect to have in any of your device(s) to help you understand the features as you use them to perform this task?,A voice assistant that can help me in understanding how to use appropriate features to perform the task  
330,location_1:Q9_feat6,0.0,location_1,Q9_feat6,Which of the following do you expect to have in any of your device(s) to help you understand the features as you use them to perform this task?,The level of assistance provided by a  device to help me understand its features while I am executing this task does not matter. 
274,Relationship_2:Q6_feat3,0.0,Relationship_2,Q6_feat3,When would you desire to have an option of providing or changing any task related information on any of your device(s) while performing this task?,Device(s) should give me option of providing or changing any information through the entire execution of the task.  
273,Relationship_1:Q6_feat3,0.0,Relationship_1,Q6_feat3,When would you desire to have an option of providing or changing any task related information on any of your device(s) while performing this task?,Device(s) should give me option of providing or changing any information through the entire execution of the task.  
