,ResponseId,Q1_feat1,Q1_feat2,Q1_feat3,Q1_feat4,Q1_feat5,Q1_feat7,Q2_feat1,Q2_feat2,Q2_feat3,Q2_feat5,Q3_feat1,Q3_feat2,Q3_feat3,Q3_feat4,Q3_feat6,Q4_feat1,Q4_feat3,Q5_feat1,Q5_feat2,Q5_feat3,Q5_feat4,Q5_feat6,Q6_feat1,Q6_feat2,Q6_feat3,Q6_feat4,Q7_feat1,Q7_feat2,Q7_feat3,Q7_feat5,Q8_feat1,Q8_feat2,Q8_feat3,Q8_feat5,Q9_feat1,Q9_feat2,Q9_feat3,Q9_feat4,Q9_feat6,Q10_feat1,Q10_feat2,Q10_feat3,Q10_feat4,Q10_feat6,Q10_feat7,Q11_feat1,Q11_feat2,Q11_feat3,Q11_feat5,Q12_feat1,Q12_feat2,Q12_feat3,Q12_feat5,Q13_feat1,Q13_feat2,Q13_feat4,Smart_Speaker_Q1_feat1,Smart_Speaker_Q1_feat2,Smart_Speaker_Q1_feat3,Smart_Speaker_Q1_feat4,Smart_Speaker_Q1_feat5,Smart_Speaker_Q1_feat7,Smart_Speaker_Q2_feat1,Smart_Speaker_Q2_feat2,Smart_Speaker_Q2_feat3,Smart_Speaker_Q2_feat5,Smart_Speaker_Q3_feat1,Smart_Speaker_Q3_feat2,Smart_Speaker_Q3_feat3,Smart_Speaker_Q3_feat4,Smart_Speaker_Q3_feat6,Smart_Speaker_Q4_feat1,Smart_Speaker_Q4_feat3,Smart_Speaker_Q5_feat1,Smart_Speaker_Q5_feat2,Smart_Speaker_Q5_feat3,Smart_Speaker_Q5_feat4,Smart_Speaker_Q5_feat6,Smart_Speaker_Q6_feat1,Smart_Speaker_Q6_feat2,Smart_Speaker_Q6_feat3,Smart_Speaker_Q6_feat4,Smart_Speaker_Q7_feat1,Smart_Speaker_Q7_feat2,Smart_Speaker_Q7_feat3,Smart_Speaker_Q7_feat5,Smart_Speaker_Q8_feat1,Smart_Speaker_Q8_feat2,Smart_Speaker_Q8_feat3,Smart_Speaker_Q8_feat5,Smart_Speaker_Q9_feat1,Smart_Speaker_Q9_feat2,Smart_Speaker_Q9_feat3,Smart_Speaker_Q9_feat4,Smart_Speaker_Q9_feat6,Smart_Speaker_Q10_feat1,Smart_Speaker_Q10_feat2,Smart_Speaker_Q10_feat3,Smart_Speaker_Q10_feat4,Smart_Speaker_Q10_feat6,Smart_Speaker_Q10_feat7,Smart_Speaker_Q11_feat1,Smart_Speaker_Q11_feat2,Smart_Speaker_Q11_feat3,Smart_Speaker_Q11_feat5,Smart_Speaker_Q12_feat1,Smart_Speaker_Q12_feat2,Smart_Speaker_Q12_feat3,Smart_Speaker_Q12_feat5,Smart_Speaker_Q13_feat1,Smart_Speaker_Q13_feat2,Smart_Speaker_Q13_feat4,device_use,Q20,actual_use,scenario,raw_scenario,Location,Relationship,org_scenaio,location_1,location_2,location_3,Relationship_1,Relationship_2,Relationship_3
370,R_3HH4ZdGNzg4h5As,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,5",2,0,Suppose you are alone at home when you realize today is the last day to pay one of your bills online.,Supposeyouarealoneathomewhenyourealizetodayisthelastdaytopayoneofyourbillsonline.,1,1,Suppose you are alone at home when you realize today is the last day to pay one of your bills online.,1,0,0,1,0,0
371,R_3iFmF3BJNIHlN1P,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4,5,6",3,0,Suppose you are alone at home when you realize today is the last day to pay one of your bills online.,Supposeyouarealoneathomewhenyourealizetodayisthelastdaytopayoneofyourbillsonline.,1,1,Suppose you are alone at home when you realize today is the last day to pay one of your bills online.,1,0,0,1,0,0
372,R_33e5HpkE6c2AAr0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,5",1,0,Suppose you are alone at home when you realize today is the last day to pay one of your bills online.,Supposeyouarealoneathomewhenyourealizetodayisthelastdaytopayoneofyourbillsonline.,1,1,Suppose you are alone at home when you realize today is the last day to pay one of your bills online.,1,0,0,1,0,0
373,R_2wtRvlx3x25nhco,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,5,6",2,0,Suppose you are alone at home when you realize today is the last day to pay one of your bills online.,Supposeyouarealoneathomewhenyourealizetodayisthelastdaytopayoneofyourbillsonline.,1,1,Suppose you are alone at home when you realize today is the last day to pay one of your bills online.,1,0,0,1,0,0
374,R_2ygECfofEoL0uyM,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4,5,6",2,0,Suppose you want to take a click a photo when you are with your close friends and family members at Starbucks,SupposeyouwanttotakeaclickaphotowhenyouarewithyourclosefriendsandfamilymembersatStarbucks,2,2,Suppose you want to take a click a photo when you are with your close friends and family members at Starbucks,0,1,0,0,1,0
375,R_sjpZt9Uh654t9Hr,1,1,1,0,0,0,1,1,1,0,1,1,1,0,0,1,0,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,1,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4,5,6",1,0,Suppose you want to take a click a photo when you are with your close friends and family members at Starbucks,SupposeyouwanttotakeaclickaphotowhenyouarewithyourclosefriendsandfamilymembersatStarbucks,2,2,Suppose you want to take a click a photo when you are with your close friends and family members at Starbucks,0,1,0,0,1,0
376,R_3Eyg2UD0i8A4Hy5,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4,5",2,0,Suppose you want to take a click a photo when you are with your close friends and family members at Starbucks,SupposeyouwanttotakeaclickaphotowhenyouarewithyourclosefriendsandfamilymembersatStarbucks,2,2,Suppose you want to take a click a photo when you are with your close friends and family members at Starbucks,0,1,0,0,1,0
377,R_3oLy9R6ZXIPRDq3,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4,5,6",6,0,Suppose you want to find a route to home while walking on a street.,Supposeyouwanttofindaroutetohomewhilewalkingonastreet.,3,1,Suppose you want to find a route to home while walking on a street.,0,0,1,1,0,0
378,R_3Lhc2EMEzqdN0PW,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4,5,6",6,0,Suppose you want to find a route to home while walking on a street.,Supposeyouwanttofindaroutetohomewhilewalkingonastreet.,3,1,Suppose you want to find a route to home while walking on a street.,0,0,1,1,0,0
379,R_2dMgmfrlkHxvu5Q,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4,5,6",4,0,Suppose you are on a short vacation and you want to take a picture in front of an iconic monument when you are surrounded by many people.,Supposeyouareonashortvacationandyouwanttotakeapictureinfrontofaniconicmonumentwhenyouaresurroundedbymanypeople.,3,1,Suppose you are on a short vacation and you want to take a picture in front of an iconic monument when you are surrounded by many people.,0,0,1,1,0,0
380,R_1j9XDg6CHBOc3jw,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,5",2,0,Suppose you are on a short vacation and you want to take a picture in front of an iconic monument when you are surrounded by many people.,Supposeyouareonashortvacationandyouwanttotakeapictureinfrontofaniconicmonumentwhenyouaresurroundedbymanypeople.,3,1,Suppose you are on a short vacation and you want to take a picture in front of an iconic monument when you are surrounded by many people.,0,0,1,1,0,0
381,R_2Y9VtN47I8zNzt5,1,1,0,0,1,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4,5,6",6,0,Suppose you want to a view a text message when you are with a very close friend at a restaurant,Supposeyouwanttoaviewatextmessagewhenyouarewithaveryclosefriendatarestaurant,2,2,Suppose you want to a view a text message when you are with a very close friend at a restaurant ,0,1,0,0,1,0
382,R_3neFuKoBL4y7nqB,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4,5,6",6,0,Suppose you want to a view a text message when you are with a very close friend at a restaurant,Supposeyouwanttoaviewatextmessagewhenyouarewithaveryclosefriendatarestaurant,2,2,Suppose you want to a view a text message when you are with a very close friend at a restaurant ,0,1,0,0,1,0
383,R_2zFIUobifvCYAkN,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4,5,6",6,0,Suppose you want to a view a text message when you are with a very close friend at a restaurant,Supposeyouwanttoaviewatextmessagewhenyouarewithaveryclosefriendatarestaurant,2,2,Suppose you want to a view a text message when you are with a very close friend at a restaurant ,0,1,0,0,1,0
384,R_pRG7Mw8uWavKTfz,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,"1,2,3,4,5,6","4,5",1,"Suppose you want to control some devices/appliances (e.g., smart lights) when you are alone at home.","Supposeyouwanttocontrolsomedevices/appliances(e.g.,smartlights)whenyouarealoneathome.",1,1,"Suppose you want to control some devices/appliances (e.g., smart lights) when you are alone at home.",1,0,0,1,0,0
385,R_DIeuxO6KrKecPNT,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,"1,2,3,4,5,6","4,5",1,"Suppose you want to control some devices/appliances (e.g., smart lights) when you are alone at home.","Supposeyouwanttocontrolsomedevices/appliances(e.g.,smartlights)whenyouarealoneathome.",1,1,"Suppose you want to control some devices/appliances (e.g., smart lights) when you are alone at home.",1,0,0,1,0,0
386,R_UEASLuuDaOmr7RD,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,"1,2,3,4,5,6","2,5",1,"Suppose you want to control some devices/appliances (e.g., smart lights) when you are alone at home.","Supposeyouwanttocontrolsomedevices/appliances(e.g.,smartlights)whenyouarealoneathome.",1,1,"Suppose you want to control some devices/appliances (e.g., smart lights) when you are alone at home.",1,0,0,1,0,0
387,R_2Y9Uap66ABmYrwu,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,3,5,6",1,0,"Suppose you want to a view a text message when you are surrounded with people you are close to (e.g., friends, family members) at your home.","Supposeyouwanttoaviewatextmessagewhenyouaresurroundedwithpeopleyouarecloseto(e.g.,friends,familymembers)atyourhome.",1,2,"Suppose you want to a view a text message when you are surrounded with people you are close to (e.g., friends, family members) at your home.",1,0,0,0,1,0
388,R_3oSDH4ML295Jzxz,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,4,5",2,0,"Suppose you want to a view a text message when you are surrounded with people you are close to (e.g., friends, family members) at your home.","Supposeyouwanttoaviewatextmessagewhenyouaresurroundedwithpeopleyouarecloseto(e.g.,friends,familymembers)atyourhome.",1,2,"Suppose you want to a view a text message when you are surrounded with people you are close to (e.g., friends, family members) at your home.",1,0,0,0,1,0
389,R_PGJI2T77PHDe8CJ,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,"1,2,3,4,5,6","2,5,6",1,"Suppose you want to a view a text message when you are surrounded with people you are close to (e.g., friends, family members) at your home.","Supposeyouwanttoaviewatextmessagewhenyouaresurroundedwithpeopleyouarecloseto(e.g.,friends,familymembers)atyourhome.",1,2,"Suppose you want to a view a text message when you are surrounded with people you are close to (e.g., friends, family members) at your home.",1,0,0,0,1,0
390,R_3RkYfFI1KSP8xjm,1,1,0,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,"1,2,3,4,5,6","3,5",1,Suppose you want to listen to some audio when you are alone at your home.,Supposeyouwanttolistentosomeaudiowhenyouarealoneatyourhome.,1,1,Suppose you want to listen to some audio when you are alone at your home.,1,0,0,1,0,0
391,R_2BsreC1KIOwUpED,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,"1,2,3,4,5,6","1,3,5",1,Suppose you want to listen to some audio when you are alone at your home.,Supposeyouwanttolistentosomeaudiowhenyouarealoneatyourhome.,1,1,Suppose you want to listen to some audio when you are alone at your home.,1,0,0,1,0,0
392,R_3qTE9H0Fu6Eoit6,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4,5,6","2,4",0,Suppose you want to check your social media when you are alone in a park.,Supposeyouwanttocheckyoursocialmediawhenyouarealoneinapark.,3,1,Suppose you want to check your social media when you are alone in a park.,0,0,1,1,0,0
393,R_qRrsHcsRFV0sa1X,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4,5,6",4,0,"Suppose you are at a park, you have just read a book you loved and now you want to write a review for it to share with people you are close to (e.g., friends, family members)","Supposeyouareatapark,youhavejustreadabookyoulovedandnowyouwanttowriteareviewforittosharewithpeopleyouarecloseto(e.g.,friends,familymembers)",3,1,"Suppose you are at a park, you have just read a book you loved and now you want to write a review for it to share with people you are close to (e.g., friends, family members)",0,0,1,1,0,0
394,R_1dFB6GGwEZYbXb6,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4,5,6",1,0,"Suppose you are at a park, you have just read a book you loved and now you want to write a review for it to share with people you are close to (e.g., friends, family members)","Supposeyouareatapark,youhavejustreadabookyoulovedandnowyouwanttowriteareviewforittosharewithpeopleyouarecloseto(e.g.,friends,familymembers)",3,1,"Suppose you are at a park, you have just read a book you loved and now you want to write a review for it to share with people you are close to (e.g., friends, family members)",0,0,1,1,0,0
395,R_1B3P5LyMpeJF7hv,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,3,4,5,6","4,6",0,"Suppose you are at a park, you have just read a book you loved and now you want to write a review for it to share with people you are close to (e.g., friends, family members)","Supposeyouareatapark,youhavejustreadabookyoulovedandnowyouwanttowriteareviewforittosharewithpeopleyouarecloseto(e.g.,friends,familymembers)",3,1,"Suppose you are at a park, you have just read a book you loved and now you want to write a review for it to share with people you are close to (e.g., friends, family members)",0,0,1,1,0,0
396,R_RgLggEs3ZJT46R3,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4,5,6",4,0,"Suppose you are at a park, you have just read a book you loved and now you want to write a review for it to share with people you are close to (e.g., friends, family members)","Supposeyouareatapark,youhavejustreadabookyoulovedandnowyouwanttowriteareviewforittosharewithpeopleyouarecloseto(e.g.,friends,familymembers)",3,1,"Suppose you are at a park, you have just read a book you loved and now you want to write a review for it to share with people you are close to (e.g., friends, family members)",0,0,1,1,0,0
397,R_3QGhY1EByZtjVXq,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4,5,6","2,6",0,"Suppose you want to a send a text message when you are surrounded by people you know (e.g., acquaintances, colleagues) at a restaurant.","Supposeyouwanttoasendatextmessagewhenyouaresurroundedbypeopleyouknow(e.g.,acquaintances,colleagues)atarestaurant.",2,3,"Suppose you want to a send a text message when you are surrounded by people you know (e.g., acquaintances, colleagues) at a restaurant.",0,1,0,0,0,1
398,R_12Gv5umTIizthiI,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,4,5",2,0,"Suppose you want to a send a text message when you are surrounded by people you know (e.g., acquaintances, colleagues) at a restaurant.","Supposeyouwanttoasendatextmessagewhenyouaresurroundedbypeopleyouknow(e.g.,acquaintances,colleagues)atarestaurant.",2,3,"Suppose you want to a send a text message when you are surrounded by people you know (e.g., acquaintances, colleagues) at a restaurant.",0,1,0,0,0,1
399,R_vjemAGI3auElYdP,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4,5,6","2,6",0,"Suppose you want to a send a text message when you are surrounded by people you know (e.g., acquaintances, colleagues) at a restaurant.","Supposeyouwanttoasendatextmessagewhenyouaresurroundedbypeopleyouknow(e.g.,acquaintances,colleagues)atarestaurant.",2,3,"Suppose you want to a send a text message when you are surrounded by people you know (e.g., acquaintances, colleagues) at a restaurant.",0,1,0,0,0,1
400,R_25So0VIIGB2tTLe,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,"1,2,3,4,5,6",5,1,"Suppose you have planned to meet a friend next week and you want to put this on your calendar when you are surrounded with people you are close to (e.g., friends, family members) at your home.","Supposeyouhaveplannedtomeetafriendnextweekandyouwanttoputthisonyourcalendarwhenyouaresurroundedwithpeopleyouarecloseto(e.g.,friends,familymembers)atyourhome.",1,2,"Suppose you have planned to meet a friend next week and you want to put this on your calendar when you are surrounded with people you are close to (e.g., friends, family members) at your home.",1,0,0,0,1,0
